ScoreID,Student,Instrument,ScoreGroup,Description,Score,MaxScore,NormalizedScore
437168,29975,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
437169,29975,Flute,Sight-Reading,Tone Quality,2,5.0,0.4
437171,29976,Piccolo,Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
437172,29976,Piccolo,Technical Etude,Tone Quality,9,15.0,0.6
437173,29976,Piccolo,Technical Etude,Note Accuracy,7,10.0,0.7
437174,29976,Piccolo,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
437176,29976,Piccolo,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
437177,30000,Flute,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437178,30000,Flute,Lyrical Etude,Tone Quality,11,15.0,0.7333333333333333
437179,30000,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
437180,30000,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
437182,30000,Flute,Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
437183,30000,Flute,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
437184,30000,Flute,Technical Etude,Note Accuracy,7,10.0,0.7
437185,30000,Flute,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
437187,30000,Flute,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
437188,30000,Flute,Major Scales,G,5,8.0,0.625
437189,30000,Flute,Major Scales,Ab,5,8.0,0.625
437190,30000,Flute,Major Scales,A,5,8.0,0.625
437191,30000,Flute,Major Scales,Bb,5,8.0,0.625
437192,30000,Flute,Major Scales,B,4,8.0,0.5
437193,30000,Flute,Major Scales,C,5,8.0,0.625
437194,30000,Flute,Major Scales,Db,4,8.0,0.5
437195,30000,Flute,Major Scales,D,5,8.0,0.625
437196,30000,Flute,Major Scales,Eb,5,8.0,0.625
437197,30000,Flute,Major Scales,E,5,8.0,0.625
437198,30000,Flute,Major Scales,F,5,8.0,0.625
437199,30000,Flute,Major Scales,Gb,5,8.0,0.625
437203,30000,Flute,Sight-Reading,Note Accuracy,6,10.0,0.6
437204,30000,Flute,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
437205,30000,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
437206,30000,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
437208,29976,Piccolo,Major Scales,G,0,8.0,0.0
437209,29976,Piccolo,Major Scales,Ab,0,8.0,0.0
437210,29976,Piccolo,Major Scales,A,0,8.0,0.0
437211,29976,Piccolo,Major Scales,Bb,0,8.0,0.0
437212,29976,Piccolo,Major Scales,B,0,8.0,0.0
437213,29976,Piccolo,Major Scales,C,0,8.0,0.0
437214,29976,Piccolo,Major Scales,Db,0,8.0,0.0
437215,29976,Piccolo,Major Scales,D,0,8.0,0.0
437216,29976,Piccolo,Major Scales,Eb,0,8.0,0.0
437217,29976,Piccolo,Major Scales,E,0,8.0,0.0
437218,29976,Piccolo,Major Scales,F,0,8.0,0.0
437219,29976,Piccolo,Major Scales,Gb,0,8.0,0.0
437222,30034,Flute,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437223,30034,Flute,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
437224,30034,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
437225,30034,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
437227,30034,Flute,Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
437228,30034,Flute,Technical Etude,Tone Quality,9,15.0,0.6
437229,30034,Flute,Technical Etude,Note Accuracy,7,10.0,0.7
437230,30034,Flute,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
437232,30034,Flute,Chromatic Scale,Chromatic Scale,12,15.0,0.8
437233,30034,Flute,Major Scales,G,4,8.0,0.5
437234,30034,Flute,Major Scales,Ab,4,8.0,0.5
437235,30034,Flute,Major Scales,A,5,8.0,0.625
437236,30034,Flute,Major Scales,Bb,5,8.0,0.625
437237,30034,Flute,Major Scales,B,4,8.0,0.5
437238,30034,Flute,Major Scales,C,7,8.0,0.875
437239,30034,Flute,Major Scales,Db,4,8.0,0.5
437240,30034,Flute,Major Scales,D,4,8.0,0.5
437241,30034,Flute,Major Scales,Eb,5,8.0,0.625
437242,30034,Flute,Major Scales,E,4,8.0,0.5
437243,30034,Flute,Major Scales,F,4,8.0,0.5
437244,30034,Flute,Major Scales,Gb,4,8.0,0.5
437248,30034,Flute,Sight-Reading,Note Accuracy,6,10.0,0.6
437249,30034,Flute,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
437250,30034,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
437251,30034,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
437253,30039,Piccolo,Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
437254,30039,Piccolo,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
437255,30039,Piccolo,Technical Etude,Note Accuracy,8,10.0,0.8
437256,30039,Piccolo,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
437258,30039,Piccolo,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
437259,30039,Piccolo,Major Scales,G,0,8.0,0.0
437260,30039,Piccolo,Major Scales,Ab,0,8.0,0.0
437261,30039,Piccolo,Major Scales,A,0,8.0,0.0
437262,30039,Piccolo,Major Scales,Bb,0,8.0,0.0
437263,30039,Piccolo,Major Scales,B,0,8.0,0.0
437264,30039,Piccolo,Major Scales,C,0,8.0,0.0
437265,30039,Piccolo,Major Scales,Db,0,8.0,0.0
437266,30039,Piccolo,Major Scales,D,0,8.0,0.0
437267,30039,Piccolo,Major Scales,Eb,0,8.0,0.0
437268,30039,Piccolo,Major Scales,E,0,8.0,0.0
437269,30039,Piccolo,Major Scales,F,0,8.0,0.0
437270,30039,Piccolo,Major Scales,Gb,0,8.0,0.0
437273,30040,Flute,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437274,30040,Flute,Lyrical Etude,Tone Quality,9,15.0,0.6
437275,30040,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
437276,30040,Flute,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
437278,30040,Flute,Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
437279,30040,Flute,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
437280,30040,Flute,Technical Etude,Note Accuracy,8,10.0,0.8
437281,30040,Flute,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
437283,30040,Flute,Chromatic Scale,Chromatic Scale,12,15.0,0.8
437284,30040,Flute,Major Scales,G,5,8.0,0.625
437285,30040,Flute,Major Scales,Ab,4,8.0,0.5
437286,30040,Flute,Major Scales,A,4,8.0,0.5
437287,30040,Flute,Major Scales,Bb,4,8.0,0.5
437288,30040,Flute,Major Scales,B,2,8.0,0.25
437289,30040,Flute,Major Scales,C,6,8.0,0.75
437290,30040,Flute,Major Scales,Db,5,8.0,0.625
437291,30040,Flute,Major Scales,D,3,8.0,0.375
437292,30040,Flute,Major Scales,Eb,5,8.0,0.625
437293,30040,Flute,Major Scales,E,5,8.0,0.625
437294,30040,Flute,Major Scales,F,4,8.0,0.5
437295,30040,Flute,Major Scales,Gb,3,8.0,0.375
437299,30040,Flute,Sight-Reading,Note Accuracy,6,10.0,0.6
437300,30040,Flute,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
437301,30040,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
437302,30040,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
437304,30041,Flute,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437305,30041,Flute,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
437306,30041,Flute,Lyrical Etude,Note Accuracy,9,10.0,0.9
437307,30041,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
437309,30041,Flute,Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
437310,30041,Flute,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
437311,30041,Flute,Technical Etude,Note Accuracy,7,10.0,0.7
437312,30041,Flute,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
437314,30041,Flute,Chromatic Scale,Chromatic Scale,13,15.0,0.8666666666666667
437315,30041,Flute,Major Scales,G,5,8.0,0.625
437316,30041,Flute,Major Scales,Ab,5,8.0,0.625
437317,30041,Flute,Major Scales,A,4,8.0,0.5
437318,30041,Flute,Major Scales,Bb,5,8.0,0.625
437319,30041,Flute,Major Scales,B,5,8.0,0.625
437320,30041,Flute,Major Scales,C,7,8.0,0.875
437321,30041,Flute,Major Scales,Db,6,8.0,0.75
437322,30041,Flute,Major Scales,D,5,8.0,0.625
437323,30041,Flute,Major Scales,Eb,5,8.0,0.625
437324,30041,Flute,Major Scales,E,5,8.0,0.625
437325,30041,Flute,Major Scales,F,5,8.0,0.625
437326,30041,Flute,Major Scales,Gb,5,8.0,0.625
437330,30041,Flute,Sight-Reading,Note Accuracy,8,10.0,0.8
437331,30041,Flute,Sight-Reading,Rhythmic Accuracy,7,10.0,0.7
437332,30041,Flute,Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
437333,30041,Flute,Sight-Reading,Tone Quality,2,5.0,0.4
437335,30048,Flute,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
437336,30048,Flute,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
437337,30048,Flute,Lyrical Etude,Note Accuracy,9,10.0,0.9
437338,30048,Flute,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
437340,30048,Flute,Technical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
437341,30048,Flute,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
437342,30048,Flute,Technical Etude,Note Accuracy,8,10.0,0.8
437343,30048,Flute,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
437345,30048,Flute,Chromatic Scale,Chromatic Scale,14,15.0,0.9333333333333333
437346,30048,Flute,Major Scales,G,4,8.0,0.5
437347,30048,Flute,Major Scales,Ab,5,8.0,0.625
437348,30048,Flute,Major Scales,A,5,8.0,0.625
437349,30048,Flute,Major Scales,Bb,5,8.0,0.625
437350,30048,Flute,Major Scales,B,7,8.0,0.875
437351,30048,Flute,Major Scales,C,7,8.0,0.875
437352,30048,Flute,Major Scales,Db,6,8.0,0.75
437353,30048,Flute,Major Scales,D,6,8.0,0.75
437354,30048,Flute,Major Scales,Eb,5,8.0,0.625
437355,30048,Flute,Major Scales,E,5,8.0,0.625
437356,30048,Flute,Major Scales,F,5,8.0,0.625
437357,30048,Flute,Major Scales,Gb,5,8.0,0.625
437361,30048,Flute,Sight-Reading,Note Accuracy,5,10.0,0.5
437362,30048,Flute,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
437363,30048,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
437364,30048,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
437366,30053,Flute,Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
437367,30053,Flute,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
437368,30053,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
437369,30053,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
437371,30053,Flute,Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437372,30053,Flute,Technical Etude,Tone Quality,9,15.0,0.6
437373,30053,Flute,Technical Etude,Note Accuracy,7,10.0,0.7
437374,30053,Flute,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
437376,30053,Flute,Chromatic Scale,Chromatic Scale,12,15.0,0.8
437377,30053,Flute,Major Scales,G,5,8.0,0.625
437378,30053,Flute,Major Scales,Ab,4,8.0,0.5
437379,30053,Flute,Major Scales,A,4,8.0,0.5
437380,30053,Flute,Major Scales,Bb,4,8.0,0.5
437381,30053,Flute,Major Scales,B,4,8.0,0.5
437382,30053,Flute,Major Scales,C,5,8.0,0.625
437383,30053,Flute,Major Scales,Db,5,8.0,0.625
437384,30053,Flute,Major Scales,D,4,8.0,0.5
437385,30053,Flute,Major Scales,Eb,3,8.0,0.375
437386,30053,Flute,Major Scales,E,3,8.0,0.375
437387,30053,Flute,Major Scales,F,5,8.0,0.625
437388,30053,Flute,Major Scales,Gb,4,8.0,0.5
437392,30053,Flute,Sight-Reading,Note Accuracy,4,10.0,0.4
437393,30053,Flute,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
437394,30053,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
437395,30053,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
437397,30055,Piccolo,Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437398,30055,Piccolo,Technical Etude,Tone Quality,11,15.0,0.7333333333333333
437399,30055,Piccolo,Technical Etude,Note Accuracy,7,10.0,0.7
437400,30055,Piccolo,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
437402,30055,Piccolo,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
437403,30055,Piccolo,Major Scales,G,0,8.0,0.0
437404,30055,Piccolo,Major Scales,Ab,0,8.0,0.0
437405,30055,Piccolo,Major Scales,A,0,8.0,0.0
437406,30055,Piccolo,Major Scales,Bb,0,8.0,0.0
437407,30055,Piccolo,Major Scales,B,0,8.0,0.0
437408,30055,Piccolo,Major Scales,C,0,8.0,0.0
437409,30055,Piccolo,Major Scales,Db,0,8.0,0.0
437410,30055,Piccolo,Major Scales,D,0,8.0,0.0
437411,30055,Piccolo,Major Scales,Eb,0,8.0,0.0
437412,30055,Piccolo,Major Scales,E,0,8.0,0.0
437413,30055,Piccolo,Major Scales,F,0,8.0,0.0
437414,30055,Piccolo,Major Scales,Gb,0,8.0,0.0
437417,30060,Flute,Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
437418,30060,Flute,Lyrical Etude,Tone Quality,9,15.0,0.6
437419,30060,Flute,Lyrical Etude,Note Accuracy,7,10.0,0.7
437420,30060,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
437422,30060,Flute,Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
437423,30060,Flute,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
437424,30060,Flute,Technical Etude,Note Accuracy,5,10.0,0.5
437425,30060,Flute,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
437427,30060,Flute,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
437428,30060,Flute,Major Scales,G,5,8.0,0.625
437429,30060,Flute,Major Scales,Ab,4,8.0,0.5
437430,30060,Flute,Major Scales,A,4,8.0,0.5
437431,30060,Flute,Major Scales,Bb,4,8.0,0.5
437432,30060,Flute,Major Scales,B,4,8.0,0.5
437433,30060,Flute,Major Scales,C,6,8.0,0.75
437434,30060,Flute,Major Scales,Db,5,8.0,0.625
437435,30060,Flute,Major Scales,D,4,8.0,0.5
437436,30060,Flute,Major Scales,Eb,4,8.0,0.5
437437,30060,Flute,Major Scales,E,4,8.0,0.5
437438,30060,Flute,Major Scales,F,5,8.0,0.625
437439,30060,Flute,Major Scales,Gb,4,8.0,0.5
437443,30060,Flute,Sight-Reading,Note Accuracy,5,10.0,0.5
437444,30060,Flute,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
437445,30060,Flute,Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
437446,30060,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
437448,30086,Flute,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
437449,30086,Flute,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
437450,30086,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
437451,30086,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
437453,30086,Flute,Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
437454,30086,Flute,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
437455,30086,Flute,Technical Etude,Note Accuracy,8,10.0,0.8
437456,30086,Flute,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
437458,30086,Flute,Chromatic Scale,Chromatic Scale,14,15.0,0.9333333333333333
437459,30086,Flute,Major Scales,G,5,8.0,0.625
437460,30086,Flute,Major Scales,Ab,5,8.0,0.625
437461,30086,Flute,Major Scales,A,5,8.0,0.625
437462,30086,Flute,Major Scales,Bb,5,8.0,0.625
437463,30086,Flute,Major Scales,B,4,8.0,0.5
437464,30086,Flute,Major Scales,C,7,8.0,0.875
437465,30086,Flute,Major Scales,Db,5,8.0,0.625
437466,30086,Flute,Major Scales,D,4,8.0,0.5
437467,30086,Flute,Major Scales,Eb,5,8.0,0.625
437468,30086,Flute,Major Scales,E,5,8.0,0.625
437469,30086,Flute,Major Scales,F,5,8.0,0.625
437470,30086,Flute,Major Scales,Gb,4,8.0,0.5
437474,30086,Flute,Sight-Reading,Note Accuracy,7,10.0,0.7
437475,30086,Flute,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
437476,30086,Flute,Sight-Reading,"Musicality, Tempo, & Style",6,10.0,0.6
437477,30086,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
438333,30092,Flute,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
438334,30092,Flute,Lyrical Etude,Tone Quality,9,15.0,0.6
438335,30092,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
438336,30092,Flute,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
438338,30092,Flute,Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
438339,30092,Flute,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
438340,30092,Flute,Technical Etude,Note Accuracy,8,10.0,0.8
438341,30092,Flute,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
438343,30092,Flute,Chromatic Scale,Chromatic Scale,9,15.0,0.6
438344,30092,Flute,Major Scales,G,5,8.0,0.625
438345,30092,Flute,Major Scales,Ab,5,8.0,0.625
438346,30092,Flute,Major Scales,A,4,8.0,0.5
438347,30092,Flute,Major Scales,Bb,4,8.0,0.5
438348,30092,Flute,Major Scales,B,3,8.0,0.375
438349,30092,Flute,Major Scales,C,5,8.0,0.625
438350,30092,Flute,Major Scales,Db,4,8.0,0.5
438351,30092,Flute,Major Scales,D,4,8.0,0.5
438352,30092,Flute,Major Scales,Eb,5,8.0,0.625
438353,30092,Flute,Major Scales,E,4,8.0,0.5
438354,30092,Flute,Major Scales,F,5,8.0,0.625
438355,30092,Flute,Major Scales,Gb,5,8.0,0.625
438359,30092,Flute,Sight-Reading,Note Accuracy,6,10.0,0.6
438360,30092,Flute,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
438361,30092,Flute,Sight-Reading,"Musicality, Tempo, & Style",6,10.0,0.6
438362,30092,Flute,Sight-Reading,Tone Quality,2,5.0,0.4
438364,30218,Flute,Lyrical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
438365,30218,Flute,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
438366,30218,Flute,Lyrical Etude,Note Accuracy,7,10.0,0.7
438367,30218,Flute,Lyrical Etude,Rhythmic Accuracy,4,10.0,0.4
438369,30218,Flute,Technical Etude,"Musicality, Tempo, & Style",3,20.0,0.15
438370,30218,Flute,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
438371,30218,Flute,Technical Etude,Note Accuracy,3,10.0,0.3
438372,30218,Flute,Technical Etude,Rhythmic Accuracy,3,10.0,0.3
438374,30218,Flute,Chromatic Scale,Chromatic Scale,5,15.0,0.3333333333333333
438375,30218,Flute,Major Scales,G,4,8.0,0.5
438376,30218,Flute,Major Scales,Ab,2,8.0,0.25
438377,30218,Flute,Major Scales,A,0,8.0,0.0
438378,30218,Flute,Major Scales,Bb,1,8.0,0.125
438379,30218,Flute,Major Scales,B,0,8.0,0.0
438380,30218,Flute,Major Scales,C,3,8.0,0.375
438381,30218,Flute,Major Scales,Db,0,8.0,0.0
438382,30218,Flute,Major Scales,D,1,8.0,0.125
438383,30218,Flute,Major Scales,Eb,0,8.0,0.0
438384,30218,Flute,Major Scales,E,0,8.0,0.0
438385,30218,Flute,Major Scales,F,0,8.0,0.0
438386,30218,Flute,Major Scales,Gb,0,8.0,0.0
438390,30218,Flute,Sight-Reading,Note Accuracy,1,10.0,0.1
438391,30218,Flute,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
438392,30218,Flute,Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
438393,30218,Flute,Sight-Reading,Tone Quality,1,5.0,0.2
438395,30298,Flute,Lyrical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
438396,30298,Flute,Lyrical Etude,Tone Quality,11,15.0,0.7333333333333333
438397,30298,Flute,Lyrical Etude,Note Accuracy,9,10.0,0.9
438398,30298,Flute,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
438400,30298,Flute,Technical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
438401,30298,Flute,Technical Etude,Tone Quality,12,15.0,0.8
438402,30298,Flute,Technical Etude,Note Accuracy,7,10.0,0.7
438403,30298,Flute,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
438405,30298,Flute,Chromatic Scale,Chromatic Scale,9,15.0,0.6
438406,30298,Flute,Major Scales,G,5,8.0,0.625
438407,30298,Flute,Major Scales,Ab,5,8.0,0.625
438408,30298,Flute,Major Scales,A,4,8.0,0.5
438409,30298,Flute,Major Scales,Bb,5,8.0,0.625
438410,30298,Flute,Major Scales,B,4,8.0,0.5
438411,30298,Flute,Major Scales,C,4,8.0,0.5
438412,30298,Flute,Major Scales,Db,2,8.0,0.25
438413,30298,Flute,Major Scales,D,3,8.0,0.375
438414,30298,Flute,Major Scales,Eb,5,8.0,0.625
438415,30298,Flute,Major Scales,E,5,8.0,0.625
438416,30298,Flute,Major Scales,F,4,8.0,0.5
438417,30298,Flute,Major Scales,Gb,3,8.0,0.375
438421,30298,Flute,Sight-Reading,Note Accuracy,6,10.0,0.6
438422,30298,Flute,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
438423,30298,Flute,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
438424,30298,Flute,Sight-Reading,Tone Quality,2,5.0,0.4
438426,30310,Flute,Lyrical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
438427,30310,Flute,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
438428,30310,Flute,Lyrical Etude,Note Accuracy,1,10.0,0.1
438429,30310,Flute,Lyrical Etude,Rhythmic Accuracy,1,10.0,0.1
438431,30310,Flute,Technical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
438432,30310,Flute,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
438433,30310,Flute,Technical Etude,Note Accuracy,0,10.0,0.0
438434,30310,Flute,Technical Etude,Rhythmic Accuracy,0,10.0,0.0
438436,30310,Flute,Chromatic Scale,Chromatic Scale,0,15.0,0.0
438437,30310,Flute,Major Scales,G,2,8.0,0.25
438438,30310,Flute,Major Scales,Ab,1,8.0,0.125
438439,30310,Flute,Major Scales,A,0,8.0,0.0
438440,30310,Flute,Major Scales,Bb,1,8.0,0.125
438441,30310,Flute,Major Scales,B,0,8.0,0.0
438442,30310,Flute,Major Scales,C,2,8.0,0.25
438443,30310,Flute,Major Scales,Db,2,8.0,0.25
438444,30310,Flute,Major Scales,D,3,8.0,0.375
438445,30310,Flute,Major Scales,Eb,0,8.0,0.0
438446,30310,Flute,Major Scales,E,2,8.0,0.25
438447,30310,Flute,Major Scales,F,0,8.0,0.0
438448,30310,Flute,Major Scales,Gb,0,8.0,0.0
438452,30310,Flute,Sight-Reading,Note Accuracy,0,10.0,0.0
438453,30310,Flute,Sight-Reading,Rhythmic Accuracy,0,10.0,0.0
438454,30310,Flute,Sight-Reading,"Musicality, Tempo, & Style",0,10.0,0.0
438455,30310,Flute,Sight-Reading,Tone Quality,1,5.0,0.2
438457,30317,Flute,Lyrical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
438458,30317,Flute,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
438459,30317,Flute,Lyrical Etude,Note Accuracy,8,10.0,0.8
438460,30317,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
438462,30317,Flute,Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
438463,30317,Flute,Technical Etude,Tone Quality,9,15.0,0.6
438464,30317,Flute,Technical Etude,Note Accuracy,4,10.0,0.4
438465,30317,Flute,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
438467,30317,Flute,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
438468,30317,Flute,Major Scales,G,5,8.0,0.625
438469,30317,Flute,Major Scales,Ab,5,8.0,0.625
438470,30317,Flute,Major Scales,A,4,8.0,0.5
438471,30317,Flute,Major Scales,Bb,5,8.0,0.625
438472,30317,Flute,Major Scales,B,3,8.0,0.375
438473,30317,Flute,Major Scales,C,6,8.0,0.75
438474,30317,Flute,Major Scales,Db,4,8.0,0.5
438475,30317,Flute,Major Scales,D,4,8.0,0.5
438476,30317,Flute,Major Scales,Eb,4,8.0,0.5
438477,30317,Flute,Major Scales,E,5,8.0,0.625
438478,30317,Flute,Major Scales,F,5,8.0,0.625
438479,30317,Flute,Major Scales,Gb,4,8.0,0.5
438483,30317,Flute,Sight-Reading,Note Accuracy,2,10.0,0.2
438484,30317,Flute,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
438485,30317,Flute,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
438486,30317,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
438488,30356,Flute,Lyrical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
438489,30356,Flute,Lyrical Etude,Tone Quality,9,15.0,0.6
438490,30356,Flute,Lyrical Etude,Note Accuracy,9,10.0,0.9
438491,30356,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
438493,30356,Flute,Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
438494,30356,Flute,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
438495,30356,Flute,Technical Etude,Note Accuracy,9,10.0,0.9
438496,30356,Flute,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
438498,30356,Flute,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
438499,30356,Flute,Major Scales,G,5,8.0,0.625
438500,30356,Flute,Major Scales,Ab,5,8.0,0.625
438501,30356,Flute,Major Scales,A,5,8.0,0.625
438502,30356,Flute,Major Scales,Bb,4,8.0,0.5
438503,30356,Flute,Major Scales,B,6,8.0,0.75
438504,30356,Flute,Major Scales,C,6,8.0,0.75
438505,30356,Flute,Major Scales,Db,6,8.0,0.75
438506,30356,Flute,Major Scales,D,5,8.0,0.625
438507,30356,Flute,Major Scales,Eb,5,8.0,0.625
438508,30356,Flute,Major Scales,E,5,8.0,0.625
438509,30356,Flute,Major Scales,F,5,8.0,0.625
438510,30356,Flute,Major Scales,Gb,5,8.0,0.625
438514,30356,Flute,Sight-Reading,Note Accuracy,6,10.0,0.6
438515,30356,Flute,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
438516,30356,Flute,Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
438517,30356,Flute,Sight-Reading,Tone Quality,3,5.0,0.6
438711,30562,Flute,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
438712,30562,Flute,Lyrical Etude,Tone Quality,10,15.0,0.6666666666666666
438713,30562,Flute,Lyrical Etude,Note Accuracy,9,10.0,0.9
438714,30562,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
