ScoreID,Student,Instrument,ScoreGroup,Description,Score
647552,40173,French Horn,Sight-Reading,Tone Quality,2
647553,40173,French Horn,Sight-Reading,Artistry,0
647365,40174,Percussion,Mallet Etude,"Musicality, Tempo & Style",16
647366,40174,Percussion,Mallet Etude,Note Accuracy,9
647367,40174,Percussion,Mallet Etude,Rhythmic Accuracy,8
647368,40174,Percussion,Snare Etude,"Musicallyty, Tempo & Style",16
647369,40174,Percussion,Snare Etude,Note Accuracy,10
647370,40174,Percussion,Snare Etude,Rhythmic Accuracy,9
647371,40174,Percussion,Timpani Etude,"Musicality, Tempo, & Style",10
647372,40174,Percussion,Timpani Etude,Note Accuracy,8
647373,40174,Percussion,Timpani Etude,Rhythmic Accuracy,7
647374,40174,Percussion,Chromatic Scale,Chromatic,8
647375,40174,Percussion,Major Scales,Note Accuracy,30
647376,40174,Percussion,Major Scales,Tempo & Consistency,33
647377,40174,Percussion,Major Scales,"Musicality, Phrasing & Style",12
647378,40174,Percussion,Reading-Mallet,Note Accuracy & Tone,8
647379,40174,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,6
647380,40174,Percussion,Reading-Mallet,Musicality & Style,4
647381,40174,Percussion,Reading-Snare,Note Accuracy & Tone,6
647382,40174,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,5
647383,40174,Percussion,Reading-Snare,Musicality & Style,2
650120,40176,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",11
650121,40176,Tuba,Lyrical Etude,Tone Quality,8
650122,40176,Tuba,Lyrical Etude,Note Accuracy,7
650123,40176,Tuba,Lyrical Etude,Rhythmic Accuracy,7
650124,40176,Tuba,Lyrical Etude,Artistry,2
650125,40176,Tuba,Technical Etude,"Musicallity, Tempo & Style",12
650126,40176,Tuba,Technical Etude,Tone Quality,9
650127,40176,Tuba,Technical Etude,Note Accuracy,7
650128,40176,Tuba,Technical Etude,Rhythmic Accuracy,7
650129,40176,Tuba,Technical Etude,Articulation,3
650130,40176,Tuba,Chromatic Scale,Chromatic,9
650131,40176,Tuba,Major Scales,G,3
650132,40176,Tuba,Major Scales,C,0
650133,40176,Tuba,Major Scales,F,3
650134,40176,Tuba,Major Scales,Bb,0
650135,40176,Tuba,Major Scales,Eb,0
650136,40176,Tuba,Major Scales,Ab,2
650137,40176,Tuba,Major Scales,Db,0
650138,40176,Tuba,Scales,Note Accuracy/Consistency,18
650139,40176,Tuba,Scales,Tone Quality,9
650140,40176,Tuba,Scales,"Musicality, Tempo, & Style",6
650141,40176,Tuba,Sight-Reading,Note Accuracy,5
650142,40176,Tuba,Sight-Reading,Rhythmic Accuracy,4
650143,40176,Tuba,Sight-Reading,"Musicallity, Tempo & Style",4
650144,40176,Tuba,Sight-Reading,Tone Quality,2
650145,40176,Tuba,Sight-Reading,Artistry,2
683015,40177,Flute,Lyrical Etude,"Musicallity, Tempo & Style",14
683016,40177,Flute,Lyrical Etude,Tone Quality,12
683017,40177,Flute,Lyrical Etude,Note Accuracy,9
683018,40177,Flute,Lyrical Etude,Rhythmic Accuracy,10
683019,40177,Flute,Lyrical Etude,Artistry,3
683045,40177,Flute,Technical Etude,"Musicallity, Tempo & Style",9
683046,40177,Flute,Technical Etude,Tone Quality,11
683047,40177,Flute,Technical Etude,Note Accuracy,6
683048,40177,Flute,Technical Etude,Rhythmic Accuracy,9
683049,40177,Flute,Technical Etude,Articulation,2
683050,40177,Flute,Chromatic Scale,Chromatic,11
683051,40177,Flute,Major Scales,G,5
683052,40177,Flute,Major Scales,C,8
683053,40177,Flute,Major Scales,F,5
683059,40177,Flute,Major Scales,Bb,5
683060,40177,Flute,Major Scales,Eb,5
683061,40177,Flute,Major Scales,Ab,5
683062,40177,Flute,Major Scales,Db,5
683063,40177,Flute,Scales,Note Accuracy/Consistency,18
683064,40177,Flute,Scales,Tone Quality,10
683065,40177,Flute,Scales,"Musicality, Tempo, & Style",6
683067,40177,Flute,Sight-Reading,Note Accuracy,4
683068,40177,Flute,Sight-Reading,Rhythmic Accuracy,4
683069,40177,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
683070,40177,Flute,Sight-Reading,Tone Quality,2
683071,40177,Flute,Sight-Reading,Artistry,0
647564,40178,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",5
647565,40178,French Horn,Lyrical Etude,Tone Quality,6
647566,40178,French Horn,Lyrical Etude,Note Accuracy,7
647567,40178,French Horn,Lyrical Etude,Rhythmic Accuracy,7
647568,40178,French Horn,Lyrical Etude,Artistry,1
647569,40178,French Horn,Technical Etude,"Musicallity, Tempo & Style",10
647570,40178,French Horn,Technical Etude,Tone Quality,8
647571,40178,French Horn,Technical Etude,Note Accuracy,5
647572,40178,French Horn,Technical Etude,Rhythmic Accuracy,8
647573,40178,French Horn,Technical Etude,Articulation,1
647574,40178,French Horn,Chromatic Scale,Chromatic,4
647578,40178,French Horn,Major Scales,G,0
647579,40178,French Horn,Major Scales,C,0
647580,40178,French Horn,Major Scales,F,0
647581,40178,French Horn,Major Scales,Bb,0
647582,40178,French Horn,Major Scales,Eb,0
647583,40178,French Horn,Major Scales,Ab,0
647584,40178,French Horn,Major Scales,Db,0
647585,40178,French Horn,Scales,Note Accuracy/Consistency,22
647586,40178,French Horn,Scales,Tone Quality,10
647587,40178,French Horn,Scales,"Musicality, Tempo, & Style",5
647588,40178,French Horn,Sight-Reading,Note Accuracy,6
647589,40178,French Horn,Sight-Reading,Rhythmic Accuracy,6
647590,40178,French Horn,Sight-Reading,"Musicallity, Tempo & Style",5
647591,40178,French Horn,Sight-Reading,Tone Quality,2
647592,40178,French Horn,Sight-Reading,Artistry,1
661483,40179,Bassoon,Lyrical Etude,"Musicallity, Tempo & Style",19
661484,40179,Bassoon,Lyrical Etude,Tone Quality,14
661485,40179,Bassoon,Lyrical Etude,Note Accuracy,9
661486,40179,Bassoon,Lyrical Etude,Rhythmic Accuracy,9
661487,40179,Bassoon,Lyrical Etude,Artistry,4
661488,40179,Bassoon,Technical Etude,"Musicallity, Tempo & Style",19
661489,40179,Bassoon,Technical Etude,Tone Quality,14
661490,40179,Bassoon,Technical Etude,Note Accuracy,10
661491,40179,Bassoon,Technical Etude,Rhythmic Accuracy,9
661492,40179,Bassoon,Technical Etude,Articulation,5
661493,40179,Bassoon,Chromatic Scale,Chromatic,13
661494,40179,Bassoon,Major Scales,G,5
661495,40179,Bassoon,Major Scales,C,5
661496,40179,Bassoon,Major Scales,F,5
661497,40179,Bassoon,Major Scales,Bb,8
661498,40179,Bassoon,Major Scales,Eb,5
661499,40179,Bassoon,Major Scales,Ab,5
661500,40179,Bassoon,Major Scales,Db,5
661501,40179,Bassoon,Scales,Note Accuracy/Consistency,25
661502,40179,Bassoon,Scales,Tone Quality,14
661503,40179,Bassoon,Scales,"Musicality, Tempo, & Style",8
661504,40179,Bassoon,Sight-Reading,Note Accuracy,9
661505,40179,Bassoon,Sight-Reading,Rhythmic Accuracy,6
661506,40179,Bassoon,Sight-Reading,"Musicallity, Tempo & Style",5
661507,40179,Bassoon,Sight-Reading,Tone Quality,4
661508,40179,Bassoon,Sight-Reading,Artistry,3
683072,40180,Flute,Lyrical Etude,"Musicallity, Tempo & Style",17
683073,40180,Flute,Lyrical Etude,Tone Quality,14
683074,40180,Flute,Lyrical Etude,Note Accuracy,10
683075,40180,Flute,Lyrical Etude,Rhythmic Accuracy,10
683076,40180,Flute,Lyrical Etude,Artistry,4
683077,40180,Flute,Technical Etude,"Musicallity, Tempo & Style",17
683078,40180,Flute,Technical Etude,Tone Quality,14
683079,40180,Flute,Technical Etude,Note Accuracy,9
683080,40180,Flute,Technical Etude,Rhythmic Accuracy,10
683081,40180,Flute,Technical Etude,Articulation,3
683082,40180,Flute,Chromatic Scale,Chromatic,13
683130,40180,Flute,Major Scales,G,5
683131,40180,Flute,Major Scales,C,8
683132,40180,Flute,Major Scales,F,5
683133,40180,Flute,Major Scales,Bb,5
683134,40180,Flute,Major Scales,Eb,5
683135,40180,Flute,Major Scales,Ab,5
683136,40180,Flute,Major Scales,Db,8
683137,40180,Flute,Scales,Note Accuracy/Consistency,26
683138,40180,Flute,Scales,Tone Quality,13
683139,40180,Flute,Scales,"Musicality, Tempo, & Style",9
683140,40180,Flute,Sight-Reading,Note Accuracy,5
683141,40180,Flute,Sight-Reading,Rhythmic Accuracy,6
683142,40180,Flute,Sight-Reading,"Musicallity, Tempo & Style",6
683143,40180,Flute,Sight-Reading,Tone Quality,4
683144,40180,Flute,Sight-Reading,Artistry,2
647384,40182,Percussion,Mallet Etude,"Musicality, Tempo & Style",11
647385,40182,Percussion,Mallet Etude,Note Accuracy,6
647386,40182,Percussion,Mallet Etude,Rhythmic Accuracy,6
647387,40182,Percussion,Snare Etude,"Musicallyty, Tempo & Style",12
647388,40182,Percussion,Snare Etude,Note Accuracy,10
647389,40182,Percussion,Snare Etude,Rhythmic Accuracy,4
647390,40182,Percussion,Timpani Etude,"Musicality, Tempo, & Style",2
647391,40182,Percussion,Timpani Etude,Note Accuracy,7
647392,40182,Percussion,Timpani Etude,Rhythmic Accuracy,6
647393,40182,Percussion,Chromatic Scale,Chromatic,8
647394,40182,Percussion,Major Scales,Note Accuracy,29
647395,40182,Percussion,Major Scales,Tempo & Consistency,26
647396,40182,Percussion,Major Scales,"Musicality, Phrasing & Style",10
647397,40182,Percussion,Reading-Mallet,Note Accuracy & Tone,1
647398,40182,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,1
647399,40182,Percussion,Reading-Mallet,Musicality & Style,0
647400,40182,Percussion,Reading-Snare,Note Accuracy & Tone,6
647401,40182,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,6
647402,40182,Percussion,Reading-Snare,Musicality & Style,2
650146,40183,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",9
650147,40183,Tuba,Lyrical Etude,Tone Quality,7
650148,40183,Tuba,Lyrical Etude,Note Accuracy,5
650149,40183,Tuba,Lyrical Etude,Rhythmic Accuracy,5
650150,40183,Tuba,Lyrical Etude,Artistry,2
650151,40183,Tuba,Technical Etude,"Musicallity, Tempo & Style",9
650152,40183,Tuba,Technical Etude,Tone Quality,7
650153,40183,Tuba,Technical Etude,Note Accuracy,5
650154,40183,Tuba,Technical Etude,Rhythmic Accuracy,6
650155,40183,Tuba,Technical Etude,Articulation,2
650156,40183,Tuba,Chromatic Scale,Chromatic,4
650157,40183,Tuba,Major Scales,G,0
650158,40183,Tuba,Major Scales,C,0
650159,40183,Tuba,Major Scales,F,0
650160,40183,Tuba,Major Scales,Bb,0
650161,40183,Tuba,Major Scales,Eb,0
650162,40183,Tuba,Major Scales,Ab,0
650163,40183,Tuba,Major Scales,Db,0
650164,40183,Tuba,Scales,Note Accuracy/Consistency,10
650165,40183,Tuba,Scales,Tone Quality,6
650166,40183,Tuba,Scales,"Musicality, Tempo, & Style",4
650167,40183,Tuba,Sight-Reading,Note Accuracy,4
650168,40183,Tuba,Sight-Reading,Rhythmic Accuracy,4
650169,40183,Tuba,Sight-Reading,"Musicallity, Tempo & Style",3
650170,40183,Tuba,Sight-Reading,Tone Quality,2
650171,40183,Tuba,Sight-Reading,Artistry,2
683178,40194,Flute,Lyrical Etude,"Musicallity, Tempo & Style",13
683179,40194,Flute,Lyrical Etude,Tone Quality,11
683180,40194,Flute,Lyrical Etude,Note Accuracy,10
683181,40194,Flute,Lyrical Etude,Rhythmic Accuracy,10
683182,40194,Flute,Lyrical Etude,Artistry,2
683183,40194,Flute,Technical Etude,"Musicallity, Tempo & Style",13
683184,40194,Flute,Technical Etude,Tone Quality,11
683185,40194,Flute,Technical Etude,Note Accuracy,9
683186,40194,Flute,Technical Etude,Rhythmic Accuracy,9
683187,40194,Flute,Technical Etude,Articulation,2
683205,40194,Flute,Chromatic Scale,Chromatic,12
683206,40194,Flute,Major Scales,G,5
683207,40194,Flute,Major Scales,C,8
683208,40194,Flute,Major Scales,F,5
683209,40194,Flute,Major Scales,Bb,5
683210,40194,Flute,Major Scales,Eb,5
683211,40194,Flute,Major Scales,Ab,5
683212,40194,Flute,Major Scales,Db,5
683213,40194,Flute,Scales,Note Accuracy/Consistency,18
683214,40194,Flute,Scales,Tone Quality,9
683215,40194,Flute,Scales,"Musicality, Tempo, & Style",6
683232,40194,Flute,Sight-Reading,Note Accuracy,5
683233,40194,Flute,Sight-Reading,Rhythmic Accuracy,4
683234,40194,Flute,Sight-Reading,"Musicallity, Tempo & Style",6
683235,40194,Flute,Sight-Reading,Tone Quality,2
683236,40194,Flute,Sight-Reading,Artistry,0
738017,40196,Flute,Lyrical Etude,"Musicallity, Tempo & Style",14
738018,40196,Flute,Lyrical Etude,Tone Quality,12
738019,40196,Flute,Lyrical Etude,Note Accuracy,10
738020,40196,Flute,Lyrical Etude,Rhythmic Accuracy,10
738021,40196,Flute,Lyrical Etude,Artistry,3
738048,40196,Flute,Technical Etude,"Musicallity, Tempo & Style",13
738049,40196,Flute,Technical Etude,Tone Quality,11
738050,40196,Flute,Technical Etude,Note Accuracy,10
738051,40196,Flute,Technical Etude,Rhythmic Accuracy,10
738052,40196,Flute,Technical Etude,Articulation,3
738053,40196,Flute,Chromatic Scale,Chromatic,10
738054,40196,Flute,Major Scales,G,5
738055,40196,Flute,Major Scales,C,8
738056,40196,Flute,Major Scales,F,5
738057,40196,Flute,Major Scales,Bb,5
738058,40196,Flute,Major Scales,Eb,5
738059,40196,Flute,Major Scales,Ab,0
738060,40196,Flute,Major Scales,Db,5
738061,40196,Flute,Scales,Note Accuracy/Consistency,18
738062,40196,Flute,Scales,Tone Quality,9
738063,40196,Flute,Scales,"Musicality, Tempo, & Style",7
738064,40196,Flute,Sight-Reading,Note Accuracy,4
738065,40196,Flute,Sight-Reading,Rhythmic Accuracy,3
738066,40196,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
738067,40196,Flute,Sight-Reading,Tone Quality,3
738068,40196,Flute,Sight-Reading,Artistry,1
659565,40197,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",11
659566,40197,Trombone,Lyrical Etude,Tone Quality,9
659567,40197,Trombone,Lyrical Etude,Note Accuracy,7
659568,40197,Trombone,Lyrical Etude,Rhythmic Accuracy,6
659569,40197,Trombone,Lyrical Etude,Artistry,1
659570,40197,Trombone,Technical Etude,"Musicallity, Tempo & Style",11
659571,40197,Trombone,Technical Etude,Tone Quality,9
659572,40197,Trombone,Technical Etude,Note Accuracy,7
659573,40197,Trombone,Technical Etude,Rhythmic Accuracy,8
659574,40197,Trombone,Technical Etude,Articulation,3
659591,40197,Trombone,Chromatic Scale,Chromatic,0
659592,40197,Trombone,Major Scales,G,0
659593,40197,Trombone,Major Scales,C,0
659594,40197,Trombone,Major Scales,F,0
659595,40197,Trombone,Major Scales,Bb,0
659596,40197,Trombone,Major Scales,Eb,0
659597,40197,Trombone,Major Scales,Ab,0
659598,40197,Trombone,Major Scales,Db,0
659599,40197,Trombone,Scales,Note Accuracy/Consistency,10
659600,40197,Trombone,Scales,Tone Quality,9
659601,40197,Trombone,Scales,"Musicality, Tempo, & Style",3
659602,40197,Trombone,Sight-Reading,Note Accuracy,0
659603,40197,Trombone,Sight-Reading,Rhythmic Accuracy,0
659604,40197,Trombone,Sight-Reading,"Musicallity, Tempo & Style",0
659605,40197,Trombone,Sight-Reading,Tone Quality,0
659606,40197,Trombone,Sight-Reading,Artistry,0
647593,40198,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",5
647594,40198,French Horn,Lyrical Etude,Tone Quality,3
647595,40198,French Horn,Lyrical Etude,Note Accuracy,7
647596,40198,French Horn,Lyrical Etude,Rhythmic Accuracy,4
647597,40198,French Horn,Lyrical Etude,Artistry,0
647598,40198,French Horn,Technical Etude,"Musicallity, Tempo & Style",5
647599,40198,French Horn,Technical Etude,Tone Quality,3
647600,40198,French Horn,Technical Etude,Note Accuracy,3
647601,40198,French Horn,Technical Etude,Rhythmic Accuracy,4
647602,40198,French Horn,Technical Etude,Articulation,0
647603,40198,French Horn,Chromatic Scale,Chromatic,3
647604,40198,French Horn,Major Scales,G,0
647605,40198,French Horn,Major Scales,C,0
647606,40198,French Horn,Major Scales,F,0
647607,40198,French Horn,Major Scales,Bb,0
647608,40198,French Horn,Major Scales,Eb,0
647609,40198,French Horn,Major Scales,Ab,0
647610,40198,French Horn,Major Scales,Db,0
647611,40198,French Horn,Scales,Note Accuracy/Consistency,24
647612,40198,French Horn,Scales,Tone Quality,3
647613,40198,French Horn,Scales,"Musicality, Tempo, & Style",2
647614,40198,French Horn,Sight-Reading,Note Accuracy,2
647615,40198,French Horn,Sight-Reading,Rhythmic Accuracy,4
647616,40198,French Horn,Sight-Reading,"Musicallity, Tempo & Style",2
647617,40198,French Horn,Sight-Reading,Tone Quality,1
647618,40198,French Horn,Sight-Reading,Artistry,0
656593,40227,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",2
656594,40227,Oboe,Lyrical Etude,Tone Quality,2
656595,40227,Oboe,Lyrical Etude,Note Accuracy,2
656596,40227,Oboe,Lyrical Etude,Rhythmic Accuracy,2
656582,40227,Oboe,Lyrical Etude,Artistry,0
656613,40227,Oboe,Technical Etude,"Musicallity, Tempo & Style",2
656614,40227,Oboe,Technical Etude,Tone Quality,1
656615,40227,Oboe,Technical Etude,Note Accuracy,0
656616,40227,Oboe,Technical Etude,Rhythmic Accuracy,1
656617,40227,Oboe,Technical Etude,Articulation,0
656618,40227,Oboe,Chromatic Scale,Chromatic,3
656619,40227,Oboe,Major Scales,G,0
656620,40227,Oboe,Major Scales,C,5
656621,40227,Oboe,Major Scales,F,0
656633,40227,Oboe,Major Scales,Bb,0
656634,40227,Oboe,Major Scales,Eb,0
656635,40227,Oboe,Major Scales,Ab,0
656636,40227,Oboe,Major Scales,Db,0
656637,40227,Oboe,Scales,Note Accuracy/Consistency,0
656638,40227,Oboe,Scales,Tone Quality,0
656639,40227,Oboe,Scales,"Musicality, Tempo, & Style",1
656640,40227,Oboe,Sight-Reading,Note Accuracy,2
656641,40227,Oboe,Sight-Reading,Rhythmic Accuracy,2
656642,40227,Oboe,Sight-Reading,"Musicallity, Tempo & Style",0
656643,40227,Oboe,Sight-Reading,Tone Quality,0
656644,40227,Oboe,Sight-Reading,Artistry,0
634039,40228,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",10
634040,40228,Euphonium,Lyrical Etude,Tone Quality,6
634041,40228,Euphonium,Lyrical Etude,Note Accuracy,6
634042,40228,Euphonium,Lyrical Etude,Rhythmic Accuracy,6
634043,40228,Euphonium,Lyrical Etude,Artistry,2
634044,40228,Euphonium,Technical Etude,"Musicallity, Tempo & Style",10
634045,40228,Euphonium,Technical Etude,Tone Quality,6
634046,40228,Euphonium,Technical Etude,Note Accuracy,7
634047,40228,Euphonium,Technical Etude,Rhythmic Accuracy,7
634048,40228,Euphonium,Technical Etude,Articulation,2
634049,40228,Euphonium,Chromatic Scale,Chromatic,5
634050,40228,Euphonium,Major Scales,G,0
634051,40228,Euphonium,Major Scales,C,0
634052,40228,Euphonium,Major Scales,F,1
634053,40228,Euphonium,Major Scales,Bb,0
634054,40228,Euphonium,Major Scales,Eb,0
634055,40228,Euphonium,Major Scales,Ab,0
634056,40228,Euphonium,Major Scales,Db,0
634057,40228,Euphonium,Scales,Note Accuracy/Consistency,10
634058,40228,Euphonium,Scales,Tone Quality,5
634059,40228,Euphonium,Scales,"Musicality, Tempo, & Style",3
634060,40228,Euphonium,Sight-Reading,Note Accuracy,3
634061,40228,Euphonium,Sight-Reading,Rhythmic Accuracy,3
634062,40228,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",3
634063,40228,Euphonium,Sight-Reading,Tone Quality,1
634064,40228,Euphonium,Sight-Reading,Artistry,1
678511,40264,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",15
678512,40264,Bb Clarinet,Lyrical Etude,Tone Quality,13
678513,40264,Bb Clarinet,Lyrical Etude,Note Accuracy,10
678514,40264,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
678515,40264,Bb Clarinet,Lyrical Etude,Artistry,3
678516,40264,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",17
678517,40264,Bb Clarinet,Technical Etude,Tone Quality,13
678518,40264,Bb Clarinet,Technical Etude,Note Accuracy,10
678519,40264,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
678520,40264,Bb Clarinet,Technical Etude,Articulation,4
678521,40264,Bb Clarinet,Chromatic Scale,Chromatic,14
678522,40264,Bb Clarinet,Major Scales,G,5
678523,40264,Bb Clarinet,Major Scales,C,4
678524,40264,Bb Clarinet,Major Scales,F,6
678525,40264,Bb Clarinet,Major Scales,Bb,5
678526,40264,Bb Clarinet,Major Scales,Eb,8
678527,40264,Bb Clarinet,Major Scales,Ab,3
678528,40264,Bb Clarinet,Major Scales,Db,4
678529,40264,Bb Clarinet,Scales,Note Accuracy/Consistency,23
678530,40264,Bb Clarinet,Scales,Tone Quality,12
678531,40264,Bb Clarinet,Scales,"Musicality, Tempo, & Style",9
678532,40264,Bb Clarinet,Sight-Reading,Note Accuracy,8
678533,40264,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,8
678534,40264,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",8
678535,40264,Bb Clarinet,Sight-Reading,Tone Quality,2
678536,40264,Bb Clarinet,Sight-Reading,Artistry,1
659638,40265,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",15
659639,40265,Trombone,Lyrical Etude,Tone Quality,13
659640,40265,Trombone,Lyrical Etude,Note Accuracy,8
659641,40265,Trombone,Lyrical Etude,Rhythmic Accuracy,7
659642,40265,Trombone,Lyrical Etude,Artistry,3
659643,40265,Trombone,Technical Etude,"Musicallity, Tempo & Style",12
659644,40265,Trombone,Technical Etude,Tone Quality,13
659645,40265,Trombone,Technical Etude,Note Accuracy,7
659646,40265,Trombone,Technical Etude,Rhythmic Accuracy,8
659647,40265,Trombone,Technical Etude,Articulation,2
659659,40265,Trombone,Chromatic Scale,Chromatic,12
659660,40265,Trombone,Major Scales,G,3
659661,40265,Trombone,Major Scales,C,0
659662,40265,Trombone,Major Scales,F,3
659663,40265,Trombone,Major Scales,Bb,0
659664,40265,Trombone,Major Scales,Eb,1
659665,40265,Trombone,Major Scales,Ab,2
659666,40265,Trombone,Major Scales,Db,1
659667,40265,Trombone,Scales,Note Accuracy/Consistency,25
659668,40265,Trombone,Scales,Tone Quality,13
659669,40265,Trombone,Scales,"Musicality, Tempo, & Style",7
659703,40265,Trombone,Sight-Reading,Note Accuracy,4
659704,40265,Trombone,Sight-Reading,Rhythmic Accuracy,0
659705,40265,Trombone,Sight-Reading,"Musicallity, Tempo & Style",1
659706,40265,Trombone,Sight-Reading,Tone Quality,3
659707,40265,Trombone,Sight-Reading,Artistry,1
683322,40266,Flute,Lyrical Etude,"Musicallity, Tempo & Style",13
683323,40266,Flute,Lyrical Etude,Tone Quality,12
683324,40266,Flute,Lyrical Etude,Note Accuracy,10
683325,40266,Flute,Lyrical Etude,Rhythmic Accuracy,10
683326,40266,Flute,Lyrical Etude,Artistry,3
683327,40266,Flute,Technical Etude,"Musicallity, Tempo & Style",15
683328,40266,Flute,Technical Etude,Tone Quality,12
683329,40266,Flute,Technical Etude,Note Accuracy,8
683330,40266,Flute,Technical Etude,Rhythmic Accuracy,10
683331,40266,Flute,Technical Etude,Articulation,4
683332,40266,Flute,Chromatic Scale,Chromatic,11
683310,40266,Flute,Major Scales,G,5
683311,40266,Flute,Major Scales,C,5
683312,40266,Flute,Major Scales,F,5
683313,40266,Flute,Major Scales,Bb,5
683314,40266,Flute,Major Scales,Eb,5
683315,40266,Flute,Major Scales,Ab,5
683316,40266,Flute,Major Scales,Db,5
683338,40266,Flute,Scales,Note Accuracy/Consistency,23
683333,40266,Flute,Scales,Tone Quality,11
683334,40266,Flute,Scales,"Musicality, Tempo, & Style",7
683335,40266,Flute,Sight-Reading,Note Accuracy,4
683336,40266,Flute,Sight-Reading,Rhythmic Accuracy,5
683337,40266,Flute,Sight-Reading,"Musicallity, Tempo & Style",5
683339,40266,Flute,Sight-Reading,Tone Quality,2
683340,40266,Flute,Sight-Reading,Artistry,1
737966,40268,Flute,Lyrical Etude,"Musicallity, Tempo & Style",11
737967,40268,Flute,Lyrical Etude,Tone Quality,11
737968,40268,Flute,Lyrical Etude,Note Accuracy,9
737969,40268,Flute,Lyrical Etude,Rhythmic Accuracy,9
737970,40268,Flute,Lyrical Etude,Artistry,2
737971,40268,Flute,Technical Etude,"Musicallity, Tempo & Style",8
737972,40268,Flute,Technical Etude,Tone Quality,11
737973,40268,Flute,Technical Etude,Note Accuracy,10
737974,40268,Flute,Technical Etude,Rhythmic Accuracy,9
737975,40268,Flute,Technical Etude,Articulation,2
737976,40268,Flute,Chromatic Scale,Chromatic,12
737977,40268,Flute,Major Scales,G,5
737978,40268,Flute,Major Scales,C,8
737979,40268,Flute,Major Scales,F,0
737980,40268,Flute,Major Scales,Bb,0
737981,40268,Flute,Major Scales,Eb,5
737982,40268,Flute,Major Scales,Ab,0
737983,40268,Flute,Major Scales,Db,5
737984,40268,Flute,Scales,Note Accuracy/Consistency,10
737985,40268,Flute,Scales,Tone Quality,9
737986,40268,Flute,Scales,"Musicality, Tempo, & Style",3
737987,40268,Flute,Sight-Reading,Note Accuracy,3
737988,40268,Flute,Sight-Reading,Rhythmic Accuracy,3
737989,40268,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
737990,40268,Flute,Sight-Reading,Tone Quality,2
737991,40268,Flute,Sight-Reading,Artistry,0
705730,40269,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",8
705731,40269,Alto Saxophone,Lyrical Etude,Tone Quality,8
705732,40269,Alto Saxophone,Lyrical Etude,Note Accuracy,10
705733,40269,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
705734,40269,Alto Saxophone,Lyrical Etude,Artistry,2
705735,40269,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",10
705736,40269,Alto Saxophone,Technical Etude,Tone Quality,8
705737,40269,Alto Saxophone,Technical Etude,Note Accuracy,8
705738,40269,Alto Saxophone,Technical Etude,Rhythmic Accuracy,9
705739,40269,Alto Saxophone,Technical Etude,Articulation,3
705740,40269,Alto Saxophone,Chromatic Scale,Chromatic,11
705741,40269,Alto Saxophone,Major Scales,G,3
705742,40269,Alto Saxophone,Major Scales,C,0
705743,40269,Alto Saxophone,Major Scales,F,3
705744,40269,Alto Saxophone,Major Scales,Bb,0
705745,40269,Alto Saxophone,Major Scales,Eb,4
705746,40269,Alto Saxophone,Major Scales,Ab,3
705747,40269,Alto Saxophone,Major Scales,Db,2
705748,40269,Alto Saxophone,Scales,Note Accuracy/Consistency,21
705749,40269,Alto Saxophone,Scales,Tone Quality,7
705750,40269,Alto Saxophone,Scales,"Musicality, Tempo, & Style",6
705751,40269,Alto Saxophone,Sight-Reading,Note Accuracy,6
705752,40269,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
705753,40269,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
705754,40269,Alto Saxophone,Sight-Reading,Tone Quality,2
705755,40269,Alto Saxophone,Sight-Reading,Artistry,1
737924,40272,Flute,Lyrical Etude,"Musicallity, Tempo & Style",5
737925,40272,Flute,Lyrical Etude,Tone Quality,11
737926,40272,Flute,Lyrical Etude,Note Accuracy,8
737927,40272,Flute,Lyrical Etude,Rhythmic Accuracy,5
737928,40272,Flute,Lyrical Etude,Artistry,0
737929,40272,Flute,Technical Etude,"Musicallity, Tempo & Style",14
737930,40272,Flute,Technical Etude,Tone Quality,11
737931,40272,Flute,Technical Etude,Note Accuracy,7
737932,40272,Flute,Technical Etude,Rhythmic Accuracy,9
