ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath
1518688,88251,Bb Clarinet,Major Scales,B,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518689,88251,Bb Clarinet,Major Scales,E,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518690,88251,Bb Clarinet,Major Scales,A,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518691,88251,Bb Clarinet,Major Scales,D,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518692,88251,Bb Clarinet,Major Scales,G,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518693,88251,Bb Clarinet,Sight-Reading,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518694,88251,Bb Clarinet,Sight-Reading,Note Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518695,88251,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1518696,88251,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88251.mp3
1466562,88267,Tenor Saxophone,Lyrical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466563,88267,Tenor Saxophone,Lyrical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466564,88267,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466565,88267,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466566,88267,Tenor Saxophone,Technical Etude,Tone Quality,16,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466567,88267,Tenor Saxophone,Technical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466568,88267,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466569,88267,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466570,88267,Tenor Saxophone,Chromatic Scale,Chromatic Scale,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466571,88267,Tenor Saxophone,Major Scales,C,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466572,88267,Tenor Saxophone,Major Scales,F,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466573,88267,Tenor Saxophone,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466574,88267,Tenor Saxophone,Major Scales,Eb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466575,88267,Tenor Saxophone,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466576,88267,Tenor Saxophone,Major Scales,Db,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466577,88267,Tenor Saxophone,Major Scales,Gb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466578,88267,Tenor Saxophone,Major Scales,B,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466579,88267,Tenor Saxophone,Major Scales,E,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466580,88267,Tenor Saxophone,Major Scales,A,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466581,88267,Tenor Saxophone,Major Scales,D,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466582,88267,Tenor Saxophone,Major Scales,G,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466583,88267,Tenor Saxophone,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466584,88267,Tenor Saxophone,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466585,88267,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1466586,88267,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88267.mp3
1526259,88271,French Horn,Lyrical Etude,Tone Quality,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526260,88271,French Horn,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526261,88271,French Horn,Lyrical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526262,88271,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526263,88271,French Horn,Technical Etude,Tone Quality,17,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526264,88271,French Horn,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526265,88271,French Horn,Technical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526266,88271,French Horn,Technical Etude,"Musicallity, Tempo & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526267,88271,French Horn,Chromatic Scale,Chromatic Scale,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526268,88271,French Horn,Major Scales,C,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526269,88271,French Horn,Major Scales,F,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526270,88271,French Horn,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526271,88271,French Horn,Major Scales,Eb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526272,88271,French Horn,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526273,88271,French Horn,Major Scales,Db,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526274,88271,French Horn,Major Scales,Gb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526355,88271,French Horn,Major Scales,B,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526348,88271,French Horn,Major Scales,E,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526345,88271,French Horn,Major Scales,A,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526342,88271,French Horn,Major Scales,D,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526306,88271,French Horn,Major Scales,G,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526310,88271,French Horn,Sight-Reading,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526311,88271,French Horn,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526320,88271,French Horn,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1526321,88271,French Horn,Sight-Reading,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88271.mp3
1453126,88279,Piccolo,Technical Etude,Tone Quality,18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88279.mp3
1453127,88279,Piccolo,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88279.mp3
1453128,88279,Piccolo,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88279.mp3
1453129,88279,Piccolo,Technical Etude,"Musicallity, Tempo & Style",18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88279.mp3
1453130,88279,Piccolo,Chromatic Scale,Chromatic Scale,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88279.mp3
1460982,88281,Flute,Lyrical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460983,88281,Flute,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460984,88281,Flute,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460985,88281,Flute,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460986,88281,Flute,Technical Etude,Tone Quality,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460987,88281,Flute,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460988,88281,Flute,Technical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460989,88281,Flute,Technical Etude,"Musicallity, Tempo & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460990,88281,Flute,Chromatic Scale,Chromatic Scale,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460991,88281,Flute,Major Scales,C,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460992,88281,Flute,Major Scales,F,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460993,88281,Flute,Major Scales,Bb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460994,88281,Flute,Major Scales,Eb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460995,88281,Flute,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460996,88281,Flute,Major Scales,Db,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460997,88281,Flute,Major Scales,Gb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460998,88281,Flute,Major Scales,B,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1460999,88281,Flute,Major Scales,E,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461000,88281,Flute,Major Scales,A,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461001,88281,Flute,Major Scales,D,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461002,88281,Flute,Major Scales,G,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461003,88281,Flute,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461004,88281,Flute,Sight-Reading,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461005,88281,Flute,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1461006,88281,Flute,Sight-Reading,"Musicallity, Tempo & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88281.mp3
1533946,88282,Trumpet,Lyrical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533947,88282,Trumpet,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533948,88282,Trumpet,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533949,88282,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533950,88282,Trumpet,Technical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533951,88282,Trumpet,Technical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533952,88282,Trumpet,Technical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1533953,88282,Trumpet,Technical Etude,"Musicallity, Tempo & Style",9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486172,88282,Trumpet,Chromatic Scale,Chromatic Scale,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486173,88282,Trumpet,Major Scales,C,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486174,88282,Trumpet,Major Scales,F,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486175,88282,Trumpet,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486176,88282,Trumpet,Major Scales,Eb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486177,88282,Trumpet,Major Scales,Ab,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486178,88282,Trumpet,Major Scales,Db,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486179,88282,Trumpet,Major Scales,Gb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486180,88282,Trumpet,Major Scales,B,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486181,88282,Trumpet,Major Scales,E,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486182,88282,Trumpet,Major Scales,A,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486183,88282,Trumpet,Major Scales,D,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1486184,88282,Trumpet,Major Scales,G,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1509983,88282,Trumpet,Sight-Reading,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1509984,88282,Trumpet,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1509985,88282,Trumpet,Sight-Reading,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1509986,88282,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88282.mp3
1528196,88285,Percussion,Mallet Etude,Note Accuracy & Tone,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528197,88285,Percussion,Mallet Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528198,88285,Percussion,Mallet Etude,"Musicality, Tempo & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528206,88285,Percussion,Snare Etude,Rudimental Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528207,88285,Percussion,Snare Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528210,88285,Percussion,Snare Etude,"Musicality, Tempo & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528215,88285,Percussion,Timpani Etude,Tuning Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528216,88285,Percussion,Timpani Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528217,88285,Percussion,Timpani Etude,"Musicality, Tempo, & Style",17,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528222,88285,Percussion,Chromatic Scale,Chromatic Scale,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528223,88285,Percussion,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528224,88285,Percussion,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528231,88285,Percussion,Major Scales,Bb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528232,88285,Percussion,Major Scales,Eb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528233,88285,Percussion,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528236,88285,Percussion,Major Scales,Db,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528237,88285,Percussion,Major Scales,Gb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528238,88285,Percussion,Major Scales,B,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528243,88285,Percussion,Major Scales,E,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528244,88285,Percussion,Major Scales,A,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528245,88285,Percussion,Major Scales,D,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528254,88285,Percussion,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528263,88285,Percussion,Reading-Mallet,Note Accuracy & Tone,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528264,88285,Percussion,Reading-Mallet,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528265,88285,Percussion,Reading-Mallet,"Musicality,Tempo, & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528272,88285,Percussion,Reading-Snare,Note Accuracy & Tone,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528273,88285,Percussion,Reading-Snare,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1528274,88285,Percussion,Reading-Snare,"Musicality, Tempo, & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88285.mp3
1536557,88289,Alto Saxophone,Lyrical Etude,Tone Quality,18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536558,88289,Alto Saxophone,Lyrical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536559,88289,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536560,88289,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536625,88289,Alto Saxophone,Technical Etude,Tone Quality,18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536626,88289,Alto Saxophone,Technical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536627,88289,Alto Saxophone,Technical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536628,88289,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536636,88289,Alto Saxophone,Chromatic Scale,Chromatic Scale,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536658,88289,Alto Saxophone,Major Scales,C,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536673,88289,Alto Saxophone,Major Scales,F,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536674,88289,Alto Saxophone,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536675,88289,Alto Saxophone,Major Scales,Eb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536685,88289,Alto Saxophone,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536686,88289,Alto Saxophone,Major Scales,Db,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536700,88289,Alto Saxophone,Major Scales,Gb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536701,88289,Alto Saxophone,Major Scales,B,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536702,88289,Alto Saxophone,Major Scales,E,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536703,88289,Alto Saxophone,Major Scales,A,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536704,88289,Alto Saxophone,Major Scales,D,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536705,88289,Alto Saxophone,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536717,88289,Alto Saxophone,Sight-Reading,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536718,88289,Alto Saxophone,Sight-Reading,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536719,88289,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1536720,88289,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88289.mp3
1459712,88290,Piano,Lyrical Etude,Tone Quality,19,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459713,88290,Piano,Lyrical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459714,88290,Piano,Lyrical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459715,88290,Piano,Lyrical Etude,"Musicallity, Tempo & Style",19,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459716,88290,Piano,Technical Etude,Tone Quality,19,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459717,88290,Piano,Technical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459718,88290,Piano,Technical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459719,88290,Piano,Technical Etude,"Musicallity, Tempo & Style",19,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459720,88290,Piano,Chromatic Scale,Chromatic Scale,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1461590,88290,Piano,Major Scales,C,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459721,88290,Piano,Major Scales,F,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1461591,88290,Piano,Major Scales,Bb,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459722,88290,Piano,Major Scales,Eb,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1461592,88290,Piano,Major Scales,Ab,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459723,88290,Piano,Major Scales,Db,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459724,88290,Piano,Major Scales,Gb,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1461593,88290,Piano,Major Scales,B,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459725,88290,Piano,Major Scales,E,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459726,88290,Piano,Major Scales,A,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
1459727,88290,Piano,Major Scales,D,15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/88290.mp3
