ScoreID,Student,Instrument,ScoreGroup,Description,Score,MaxScore,NormalizedScore
868200,52140,Percussion,Major Scales,C,7,8.0,0.875
868201,52140,Percussion,Major Scales,F,7,8.0,0.875
868202,52140,Percussion,Major Scales,Bb,7,8.0,0.875
868203,52140,Percussion,Major Scales,Eb,8,8.0,1.0
868204,52140,Percussion,Major Scales,Ab,7,8.0,0.875
868205,52140,Percussion,Major Scales,Db,5,8.0,0.625
868206,52140,Percussion,Reading-Mallet,Note Accuracy & Tone,0,10.0,0.0
868207,52140,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,6,10.0,0.6
868208,52140,Percussion,Reading-Mallet,"Musicality, Tempo, & Style",1,10.0,0.1
868209,52140,Percussion,Reading-Snare,Note Accuracy & Tone,6,10.0,0.6
868210,52140,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,5,10.0,0.5
868211,52140,Percussion,Reading-Snare,"Musicality, Tempo, & Style",2,10.0,0.2
934227,52186,Eb Contra Alto Clarinet,Lyrical Etude,Tone Quality,18,20.0,0.9
934228,52186,Eb Contra Alto Clarinet,Lyrical Etude,Note Accuracy,10,10.0,1.0
934229,52186,Eb Contra Alto Clarinet,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
934230,52186,Eb Contra Alto Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",18,20.0,0.9
934231,52186,Eb Contra Alto Clarinet,Technical Etude,Tone Quality,18,20.0,0.9
934232,52186,Eb Contra Alto Clarinet,Technical Etude,Note Accuracy,9,10.0,0.9
934233,52186,Eb Contra Alto Clarinet,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
934234,52186,Eb Contra Alto Clarinet,Technical Etude,"Musicality, Tempo, & Style",18,20.0,0.9
934235,52186,Eb Contra Alto Clarinet,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
934236,52186,Eb Contra Alto Clarinet,Major Scales,G,9,15.0,0.6
934237,52186,Eb Contra Alto Clarinet,Major Scales,C,10,15.0,0.6666666666666666
934238,52186,Eb Contra Alto Clarinet,Major Scales,F,10,15.0,0.6666666666666666
934239,52186,Eb Contra Alto Clarinet,Major Scales,Bb,5,15.0,0.3333333333333333
934240,52186,Eb Contra Alto Clarinet,Major Scales,Eb,10,15.0,0.6666666666666666
934241,52186,Eb Contra Alto Clarinet,Major Scales,Ab,10,15.0,0.6666666666666666
934242,52186,Eb Contra Alto Clarinet,Major Scales,Db,10,15.0,0.6666666666666666
934243,52186,Eb Contra Alto Clarinet,Sight-Reading,Tone Quality,9,10.0,0.9
934244,52186,Eb Contra Alto Clarinet,Sight-Reading,Note Accuracy,8,10.0,0.8
934245,52186,Eb Contra Alto Clarinet,Sight-Reading,Rhythmic Accuracy,8,10.0,0.8
934246,52186,Eb Contra Alto Clarinet,Sight-Reading,"Musicality, Tempo, & Style",7,10.0,0.7
854217,52188,Trumpet,Lyrical Etude,Tone Quality,15,20.0,0.75
854218,52188,Trumpet,Lyrical Etude,Note Accuracy,10,10.0,1.0
854219,52188,Trumpet,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
854220,52188,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",17,20.0,0.85
854221,52188,Trumpet,Technical Etude,Tone Quality,16,20.0,0.8
854222,52188,Trumpet,Technical Etude,Note Accuracy,9,10.0,0.9
854223,52188,Trumpet,Technical Etude,Rhythmic Accuracy,10,10.0,1.0
854224,52188,Trumpet,Technical Etude,"Musicality, Tempo, & Style",18,20.0,0.9
854225,52188,Trumpet,Chromatic Scale,Chromatic Scale,9,15.0,0.6
854226,52188,Trumpet,Major Scales,G,10,15.0,0.6666666666666666
854227,52188,Trumpet,Major Scales,C,4,15.0,0.26666666666666666
854228,52188,Trumpet,Major Scales,F,10,15.0,0.6666666666666666
854229,52188,Trumpet,Major Scales,Bb,10,15.0,0.6666666666666666
854230,52188,Trumpet,Major Scales,Eb,5,15.0,0.3333333333333333
854231,52188,Trumpet,Major Scales,Ab,10,15.0,0.6666666666666666
854232,52188,Trumpet,Major Scales,Db,5,15.0,0.3333333333333333
854233,52188,Trumpet,Sight-Reading,Tone Quality,8,10.0,0.8
854234,52188,Trumpet,Sight-Reading,Note Accuracy,8,10.0,0.8
854235,52188,Trumpet,Sight-Reading,Rhythmic Accuracy,9,10.0,0.9
854236,52188,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",8,10.0,0.8
866795,52189,Bb Clarinet,Lyrical Etude,Tone Quality,19,20.0,0.95
866796,52189,Bb Clarinet,Lyrical Etude,Note Accuracy,10,10.0,1.0
866797,52189,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
866798,52189,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",19,20.0,0.95
866799,52189,Bb Clarinet,Technical Etude,Tone Quality,19,20.0,0.95
866800,52189,Bb Clarinet,Technical Etude,Note Accuracy,10,10.0,1.0
866801,52189,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10,10.0,1.0
866802,52189,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",19,20.0,0.95
866803,52189,Bb Clarinet,Chromatic Scale,Chromatic Scale,15,15.0,1.0
866804,52189,Bb Clarinet,Major Scales,G,10,15.0,0.6666666666666666
866805,52189,Bb Clarinet,Major Scales,C,10,15.0,0.6666666666666666
866806,52189,Bb Clarinet,Major Scales,F,10,15.0,0.6666666666666666
866807,52189,Bb Clarinet,Major Scales,Bb,10,15.0,0.6666666666666666
866808,52189,Bb Clarinet,Major Scales,Eb,15,15.0,1.0
866809,52189,Bb Clarinet,Major Scales,Ab,10,15.0,0.6666666666666666
866810,52189,Bb Clarinet,Major Scales,Db,10,15.0,0.6666666666666666
866811,52189,Bb Clarinet,Sight-Reading,Tone Quality,8,10.0,0.8
866812,52189,Bb Clarinet,Sight-Reading,Note Accuracy,9,10.0,0.9
866813,52189,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
866814,52189,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
845698,52211,Trombone,Lyrical Etude,Tone Quality,10,20.0,0.5
845699,52211,Trombone,Lyrical Etude,Note Accuracy,5,10.0,0.5
845700,52211,Trombone,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
845701,52211,Trombone,Lyrical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
845702,52211,Trombone,Technical Etude,Tone Quality,0,20.0,0.0
845703,52211,Trombone,Technical Etude,Note Accuracy,0,10.0,0.0
845704,52211,Trombone,Technical Etude,Rhythmic Accuracy,0,10.0,0.0
845705,52211,Trombone,Technical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
845706,52211,Trombone,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
845707,52211,Trombone,Major Scales,G,3,15.0,0.2
845708,52211,Trombone,Major Scales,C,3,15.0,0.2
845709,52211,Trombone,Major Scales,F,5,15.0,0.3333333333333333
845710,52211,Trombone,Major Scales,Bb,4,15.0,0.26666666666666666
845711,52211,Trombone,Major Scales,Eb,3,15.0,0.2
845712,52211,Trombone,Major Scales,Ab,3,15.0,0.2
845713,52211,Trombone,Major Scales,Db,0,15.0,0.0
845714,52211,Trombone,Sight-Reading,Tone Quality,3,10.0,0.3
845715,52211,Trombone,Sight-Reading,Note Accuracy,3,10.0,0.3
845716,52211,Trombone,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
845717,52211,Trombone,Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
846312,52212,Trombone,Lyrical Etude,Tone Quality,12,20.0,0.6
846313,52212,Trombone,Lyrical Etude,Note Accuracy,7,10.0,0.7
846314,52212,Trombone,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
846315,52212,Trombone,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
846316,52212,Trombone,Technical Etude,Tone Quality,10,20.0,0.5
846317,52212,Trombone,Technical Etude,Note Accuracy,7,10.0,0.7
846318,52212,Trombone,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
846319,52212,Trombone,Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
846320,52212,Trombone,Chromatic Scale,Chromatic Scale,5,15.0,0.3333333333333333
846321,52212,Trombone,Major Scales,G,3,15.0,0.2
846322,52212,Trombone,Major Scales,C,4,15.0,0.26666666666666666
846323,52212,Trombone,Major Scales,F,8,15.0,0.5333333333333333
846324,52212,Trombone,Major Scales,Bb,4,15.0,0.26666666666666666
846325,52212,Trombone,Major Scales,Eb,4,15.0,0.26666666666666666
846326,52212,Trombone,Major Scales,Ab,4,15.0,0.26666666666666666
846327,52212,Trombone,Major Scales,Db,3,15.0,0.2
846328,52212,Trombone,Sight-Reading,Tone Quality,6,10.0,0.6
846329,52212,Trombone,Sight-Reading,Note Accuracy,6,10.0,0.6
846330,52212,Trombone,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
846331,52212,Trombone,Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
934924,52215,Oboe,Lyrical Etude,Tone Quality,5,20.0,0.25
934925,52215,Oboe,Lyrical Etude,Note Accuracy,0,10.0,0.0
934926,52215,Oboe,Lyrical Etude,Rhythmic Accuracy,0,10.0,0.0
934927,52215,Oboe,Lyrical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
934928,52215,Oboe,Technical Etude,Tone Quality,5,20.0,0.25
934929,52215,Oboe,Technical Etude,Note Accuracy,0,10.0,0.0
934930,52215,Oboe,Technical Etude,Rhythmic Accuracy,0,10.0,0.0
934931,52215,Oboe,Technical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
934932,52215,Oboe,Chromatic Scale,Chromatic Scale,0,15.0,0.0
934933,52215,Oboe,Major Scales,G,0,15.0,0.0
934934,52215,Oboe,Major Scales,C,0,15.0,0.0
934935,52215,Oboe,Major Scales,F,0,15.0,0.0
934936,52215,Oboe,Major Scales,Bb,0,15.0,0.0
934937,52215,Oboe,Major Scales,Eb,0,15.0,0.0
934938,52215,Oboe,Major Scales,Ab,0,15.0,0.0
934939,52215,Oboe,Major Scales,Db,0,15.0,0.0
934940,52215,Oboe,Sight-Reading,Tone Quality,0,10.0,0.0
934941,52215,Oboe,Sight-Reading,Note Accuracy,0,10.0,0.0
934942,52215,Oboe,Sight-Reading,Rhythmic Accuracy,0,10.0,0.0
934943,52215,Oboe,Sight-Reading,"Musicality, Tempo, & Style",0,10.0,0.0
895159,52220,Alto Saxophone,Lyrical Etude,Tone Quality,9,20.0,0.45
895160,52220,Alto Saxophone,Lyrical Etude,Note Accuracy,9,10.0,0.9
895161,52220,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
895162,52220,Alto Saxophone,Lyrical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
895163,52220,Alto Saxophone,Technical Etude,Tone Quality,8,20.0,0.4
895164,52220,Alto Saxophone,Technical Etude,Note Accuracy,8,10.0,0.8
895165,52220,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
895166,52220,Alto Saxophone,Technical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
895167,52220,Alto Saxophone,Chromatic Scale,Chromatic Scale,12,15.0,0.8
895168,52220,Alto Saxophone,Major Scales,G,8,15.0,0.5333333333333333
895169,52220,Alto Saxophone,Major Scales,C,2,15.0,0.13333333333333333
895170,52220,Alto Saxophone,Major Scales,F,7,15.0,0.4666666666666667
895171,52220,Alto Saxophone,Major Scales,Bb,4,15.0,0.26666666666666666
895172,52220,Alto Saxophone,Major Scales,Eb,4,15.0,0.26666666666666666
895173,52220,Alto Saxophone,Major Scales,Ab,8,15.0,0.5333333333333333
895174,52220,Alto Saxophone,Major Scales,Db,7,15.0,0.4666666666666667
895175,52220,Alto Saxophone,Sight-Reading,Tone Quality,5,10.0,0.5
895176,52220,Alto Saxophone,Sight-Reading,Note Accuracy,8,10.0,0.8
895177,52220,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
895178,52220,Alto Saxophone,Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
917483,52235,Bari Saxophone,Lyrical Etude,Tone Quality,8,20.0,0.4
917484,52235,Bari Saxophone,Lyrical Etude,Note Accuracy,10,10.0,1.0
917485,52235,Bari Saxophone,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
917486,52235,Bari Saxophone,Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
917487,52235,Bari Saxophone,Technical Etude,Tone Quality,8,20.0,0.4
917488,52235,Bari Saxophone,Technical Etude,Note Accuracy,10,10.0,1.0
917489,52235,Bari Saxophone,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
917490,52235,Bari Saxophone,Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
917491,52235,Bari Saxophone,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
917492,52235,Bari Saxophone,Major Scales,G,9,15.0,0.6
917493,52235,Bari Saxophone,Major Scales,C,5,15.0,0.3333333333333333
917494,52235,Bari Saxophone,Major Scales,F,6,15.0,0.4
917495,52235,Bari Saxophone,Major Scales,Bb,5,15.0,0.3333333333333333
917496,52235,Bari Saxophone,Major Scales,Eb,7,15.0,0.4666666666666667
917497,52235,Bari Saxophone,Major Scales,Ab,7,15.0,0.4666666666666667
917498,52235,Bari Saxophone,Major Scales,Db,7,15.0,0.4666666666666667
917499,52235,Bari Saxophone,Sight-Reading,Tone Quality,4,10.0,0.4
917500,52235,Bari Saxophone,Sight-Reading,Note Accuracy,7,10.0,0.7
917501,52235,Bari Saxophone,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
917502,52235,Bari Saxophone,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
869870,52241,French Horn,Lyrical Etude,Tone Quality,18,20.0,0.9
869871,52241,French Horn,Lyrical Etude,Note Accuracy,8,10.0,0.8
869872,52241,French Horn,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
869873,52241,French Horn,Lyrical Etude,"Musicality, Tempo, & Style",16,20.0,0.8
869874,52241,French Horn,Technical Etude,Tone Quality,17,20.0,0.85
869875,52241,French Horn,Technical Etude,Note Accuracy,6,10.0,0.6
869876,52241,French Horn,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
869877,52241,French Horn,Technical Etude,"Musicality, Tempo, & Style",14,20.0,0.7
869903,52241,French Horn,Chromatic Scale,Chromatic Scale,13,15.0,0.8666666666666667
869904,52241,French Horn,Major Scales,G,10,15.0,0.6666666666666666
869905,52241,French Horn,Major Scales,C,8,15.0,0.5333333333333333
869906,52241,French Horn,Major Scales,F,10,15.0,0.6666666666666666
869907,52241,French Horn,Major Scales,Bb,9,15.0,0.6
869908,52241,French Horn,Major Scales,Eb,8,15.0,0.5333333333333333
869909,52241,French Horn,Major Scales,Ab,8,15.0,0.5333333333333333
869910,52241,French Horn,Major Scales,Db,7,15.0,0.4666666666666667
869911,52241,French Horn,Sight-Reading,Tone Quality,8,10.0,0.8
869937,52241,French Horn,Sight-Reading,Note Accuracy,3,10.0,0.3
869938,52241,French Horn,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
869939,52241,French Horn,Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
863284,52251,Flute,Lyrical Etude,Tone Quality,6,20.0,0.3
863285,52251,Flute,Lyrical Etude,Note Accuracy,6,10.0,0.6
863286,52251,Flute,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
863287,52251,Flute,Lyrical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
863288,52251,Flute,Technical Etude,Tone Quality,6,20.0,0.3
863314,52251,Flute,Technical Etude,Note Accuracy,3,10.0,0.3
863315,52251,Flute,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
863316,52251,Flute,Technical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
863342,52251,Flute,Chromatic Scale,Chromatic Scale,9,15.0,0.6
863343,52251,Flute,Major Scales,G,6,15.0,0.4
863344,52251,Flute,Major Scales,C,5,15.0,0.3333333333333333
863345,52251,Flute,Major Scales,F,6,15.0,0.4
863346,52251,Flute,Major Scales,Bb,3,15.0,0.2
863347,52251,Flute,Major Scales,Eb,7,15.0,0.4666666666666667
863348,52251,Flute,Major Scales,Ab,3,15.0,0.2
863349,52251,Flute,Major Scales,Db,0,15.0,0.0
863350,52251,Flute,Sight-Reading,Tone Quality,4,10.0,0.4
863351,52251,Flute,Sight-Reading,Note Accuracy,5,10.0,0.5
863352,52251,Flute,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
863353,52251,Flute,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
866840,52255,Bb Clarinet,Lyrical Etude,Tone Quality,13,20.0,0.65
866841,52255,Bb Clarinet,Lyrical Etude,Note Accuracy,10,10.0,1.0
866842,52255,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
866843,52255,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
866844,52255,Bb Clarinet,Technical Etude,Tone Quality,13,20.0,0.65
866845,52255,Bb Clarinet,Technical Etude,Note Accuracy,10,10.0,1.0
866846,52255,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
866847,52255,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
866848,52255,Bb Clarinet,Chromatic Scale,Chromatic Scale,15,15.0,1.0
866849,52255,Bb Clarinet,Major Scales,G,10,15.0,0.6666666666666666
866850,52255,Bb Clarinet,Major Scales,C,10,15.0,0.6666666666666666
866851,52255,Bb Clarinet,Major Scales,F,10,15.0,0.6666666666666666
866852,52255,Bb Clarinet,Major Scales,Bb,10,15.0,0.6666666666666666
866853,52255,Bb Clarinet,Major Scales,Eb,10,15.0,0.6666666666666666
866854,52255,Bb Clarinet,Major Scales,Ab,10,15.0,0.6666666666666666
866855,52255,Bb Clarinet,Major Scales,Db,10,15.0,0.6666666666666666
866856,52255,Bb Clarinet,Sight-Reading,Tone Quality,5,10.0,0.5
866857,52255,Bb Clarinet,Sight-Reading,Note Accuracy,5,10.0,0.5
866858,52255,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
866859,52255,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
854237,52257,Trumpet,Lyrical Etude,Tone Quality,12,20.0,0.6
854238,52257,Trumpet,Lyrical Etude,Note Accuracy,9,10.0,0.9
854239,52257,Trumpet,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
854240,52257,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
854241,52257,Trumpet,Technical Etude,Tone Quality,9,20.0,0.45
854242,52257,Trumpet,Technical Etude,Note Accuracy,8,10.0,0.8
854243,52257,Trumpet,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
854244,52257,Trumpet,Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
854245,52257,Trumpet,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
854246,52257,Trumpet,Major Scales,G,9,15.0,0.6
854247,52257,Trumpet,Major Scales,C,5,15.0,0.3333333333333333
854248,52257,Trumpet,Major Scales,F,10,15.0,0.6666666666666666
854249,52257,Trumpet,Major Scales,Bb,8,15.0,0.5333333333333333
854250,52257,Trumpet,Major Scales,Eb,5,15.0,0.3333333333333333
854251,52257,Trumpet,Major Scales,Ab,9,15.0,0.6
854252,52257,Trumpet,Major Scales,Db,5,15.0,0.3333333333333333
854253,52257,Trumpet,Sight-Reading,Tone Quality,5,10.0,0.5
854254,52257,Trumpet,Sight-Reading,Note Accuracy,5,10.0,0.5
854255,52257,Trumpet,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
854256,52257,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
934963,52258,Oboe,Lyrical Etude,Tone Quality,5,20.0,0.25
934964,52258,Oboe,Lyrical Etude,Note Accuracy,3,10.0,0.3
934965,52258,Oboe,Lyrical Etude,Rhythmic Accuracy,3,10.0,0.3
934966,52258,Oboe,Lyrical Etude,"Musicality, Tempo, & Style",3,20.0,0.15
934967,52258,Oboe,Technical Etude,Tone Quality,5,20.0,0.25
934968,52258,Oboe,Technical Etude,Note Accuracy,5,10.0,0.5
934969,52258,Oboe,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
934970,52258,Oboe,Technical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
934971,52258,Oboe,Chromatic Scale,Chromatic Scale,12,15.0,0.8
934972,52258,Oboe,Major Scales,G,3,15.0,0.2
934973,52258,Oboe,Major Scales,C,5,15.0,0.3333333333333333
934974,52258,Oboe,Major Scales,F,3,15.0,0.2
934975,52258,Oboe,Major Scales,Bb,3,15.0,0.2
934976,52258,Oboe,Major Scales,Eb,3,15.0,0.2
934977,52258,Oboe,Major Scales,Ab,3,15.0,0.2
934978,52258,Oboe,Major Scales,Db,3,15.0,0.2
934993,52258,Oboe,Sight-Reading,Tone Quality,3,10.0,0.3
934994,52258,Oboe,Sight-Reading,Note Accuracy,3,10.0,0.3
934995,52258,Oboe,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
934996,52258,Oboe,Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
854257,52260,Trumpet,Lyrical Etude,Tone Quality,10,20.0,0.5
854258,52260,Trumpet,Lyrical Etude,Note Accuracy,8,10.0,0.8
854259,52260,Trumpet,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
854260,52260,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
854261,52260,Trumpet,Technical Etude,Tone Quality,9,20.0,0.45
854262,52260,Trumpet,Technical Etude,Note Accuracy,7,10.0,0.7
854263,52260,Trumpet,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
854264,52260,Trumpet,Technical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
854265,52260,Trumpet,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
854266,52260,Trumpet,Major Scales,G,6,15.0,0.4
854267,52260,Trumpet,Major Scales,C,5,15.0,0.3333333333333333
854268,52260,Trumpet,Major Scales,F,10,15.0,0.6666666666666666
854269,52260,Trumpet,Major Scales,Bb,5,15.0,0.3333333333333333
854270,52260,Trumpet,Major Scales,Eb,5,15.0,0.3333333333333333
854271,52260,Trumpet,Major Scales,Ab,5,15.0,0.3333333333333333
854272,52260,Trumpet,Major Scales,Db,5,15.0,0.3333333333333333
854273,52260,Trumpet,Sight-Reading,Tone Quality,5,10.0,0.5
854274,52260,Trumpet,Sight-Reading,Note Accuracy,8,10.0,0.8
854275,52260,Trumpet,Sight-Reading,Rhythmic Accuracy,8,10.0,0.8
854276,52260,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
854277,52262,Trumpet,Lyrical Etude,Tone Quality,8,20.0,0.4
854278,52262,Trumpet,Lyrical Etude,Note Accuracy,8,10.0,0.8
854279,52262,Trumpet,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
854280,52262,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
854290,52262,Trumpet,Technical Etude,Tone Quality,7,20.0,0.35
854291,52262,Trumpet,Technical Etude,Note Accuracy,8,10.0,0.8
854292,52262,Trumpet,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
854293,52262,Trumpet,Technical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
854294,52262,Trumpet,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
854295,52262,Trumpet,Major Scales,G,10,15.0,0.6666666666666666
854296,52262,Trumpet,Major Scales,C,5,15.0,0.3333333333333333
854297,52262,Trumpet,Major Scales,F,8,15.0,0.5333333333333333
854298,52262,Trumpet,Major Scales,Bb,5,15.0,0.3333333333333333
854299,52262,Trumpet,Major Scales,Eb,4,15.0,0.26666666666666666
854300,52262,Trumpet,Major Scales,Ab,5,15.0,0.3333333333333333
854301,52262,Trumpet,Major Scales,Db,5,15.0,0.3333333333333333
854302,52262,Trumpet,Sight-Reading,Tone Quality,4,10.0,0.4
854303,52262,Trumpet,Sight-Reading,Note Accuracy,4,10.0,0.4
854304,52262,Trumpet,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
854305,52262,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
846351,52263,Trombone,Lyrical Etude,Tone Quality,13,20.0,0.65
846352,52263,Trombone,Lyrical Etude,Note Accuracy,8,10.0,0.8
846353,52263,Trombone,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
846354,52263,Trombone,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
846355,52263,Trombone,Technical Etude,Tone Quality,11,20.0,0.55
846356,52263,Trombone,Technical Etude,Note Accuracy,6,10.0,0.6
846357,52263,Trombone,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
846358,52263,Trombone,Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
846359,52263,Trombone,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
846360,52263,Trombone,Major Scales,G,4,15.0,0.26666666666666666
846361,52263,Trombone,Major Scales,C,4,15.0,0.26666666666666666
846362,52263,Trombone,Major Scales,F,6,15.0,0.4
846363,52263,Trombone,Major Scales,Bb,4,15.0,0.26666666666666666
846364,52263,Trombone,Major Scales,Eb,4,15.0,0.26666666666666666
846365,52263,Trombone,Major Scales,Ab,4,15.0,0.26666666666666666
846366,52263,Trombone,Major Scales,Db,4,15.0,0.26666666666666666
846367,52263,Trombone,Sight-Reading,Tone Quality,4,10.0,0.4
846368,52263,Trombone,Sight-Reading,Note Accuracy,4,10.0,0.4
846369,52263,Trombone,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
846370,52263,Trombone,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
866860,52265,Bb Clarinet,Lyrical Etude,Tone Quality,15,20.0,0.75
866861,52265,Bb Clarinet,Lyrical Etude,Note Accuracy,8,10.0,0.8
866862,52265,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
866863,52265,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",17,20.0,0.85
866864,52265,Bb Clarinet,Technical Etude,Tone Quality,12,20.0,0.6
866865,52265,Bb Clarinet,Technical Etude,Note Accuracy,10,10.0,1.0
866866,52265,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
866867,52265,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",17,20.0,0.85
866868,52265,Bb Clarinet,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
866869,52265,Bb Clarinet,Major Scales,G,8,15.0,0.5333333333333333
866870,52265,Bb Clarinet,Major Scales,C,9,15.0,0.6
866871,52265,Bb Clarinet,Major Scales,F,9,15.0,0.6
866872,52265,Bb Clarinet,Major Scales,Bb,8,15.0,0.5333333333333333
866873,52265,Bb Clarinet,Major Scales,Eb,10,15.0,0.6666666666666666
866874,52265,Bb Clarinet,Major Scales,Ab,10,15.0,0.6666666666666666
866875,52265,Bb Clarinet,Major Scales,Db,9,15.0,0.6
866876,52265,Bb Clarinet,Sight-Reading,Tone Quality,7,10.0,0.7
866877,52265,Bb Clarinet,Sight-Reading,Note Accuracy,2,10.0,0.2
866878,52265,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
866879,52265,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
854306,52266,Trumpet,Lyrical Etude,Tone Quality,14,20.0,0.7
854307,52266,Trumpet,Lyrical Etude,Note Accuracy,10,10.0,1.0
