ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath
1324948,76388,Trombone,Major Scales,A,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76388.mp3
1324949,76388,Trombone,Major Scales,D,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76388.mp3
1324950,76388,Trombone,Sight-Reading,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76388.mp3
1324951,76388,Trombone,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76388.mp3
1324952,76388,Trombone,Sight-Reading,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76388.mp3
1324953,76388,Trombone,Sight-Reading,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76388.mp3
1302881,76394,Trumpet,Lyrical Etude,Tone Quality,13,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302882,76394,Trumpet,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302883,76394,Trumpet,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302884,76394,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",14,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302885,76394,Trumpet,Technical Etude,Tone Quality,17,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302886,76394,Trumpet,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302887,76394,Trumpet,Technical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302888,76394,Trumpet,Technical Etude,"Musicallity, Tempo & Style",17,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302889,76394,Trumpet,Chromatic Scale,Chromatic Scale,15,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302890,76394,Trumpet,Major Scales,G,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302891,76394,Trumpet,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302892,76394,Trumpet,Major Scales,F,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302893,76394,Trumpet,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302894,76394,Trumpet,Major Scales,Eb,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302895,76394,Trumpet,Major Scales,Ab,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302896,76394,Trumpet,Major Scales,Db,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302897,76394,Trumpet,Major Scales,Gb,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302898,76394,Trumpet,Major Scales,B,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302899,76394,Trumpet,Major Scales,E,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302900,76394,Trumpet,Major Scales,A,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302901,76394,Trumpet,Major Scales,D,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302902,76394,Trumpet,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302903,76394,Trumpet,Sight-Reading,Note Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302904,76394,Trumpet,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1302905,76394,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76394.mp3
1316231,76400,Euphonium,Lyrical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316232,76400,Euphonium,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316233,76400,Euphonium,Lyrical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316234,76400,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316235,76400,Euphonium,Technical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316236,76400,Euphonium,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316237,76400,Euphonium,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1316238,76400,Euphonium,Technical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304283,76400,Euphonium,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304284,76400,Euphonium,Major Scales,G,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304285,76400,Euphonium,Major Scales,C,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304286,76400,Euphonium,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304287,76400,Euphonium,Major Scales,Bb,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304288,76400,Euphonium,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304289,76400,Euphonium,Major Scales,Ab,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304290,76400,Euphonium,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304291,76400,Euphonium,Major Scales,Gb,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304292,76400,Euphonium,Major Scales,B,0,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304293,76400,Euphonium,Major Scales,E,0,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304294,76400,Euphonium,Major Scales,A,0,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304295,76400,Euphonium,Major Scales,D,0,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304296,76400,Euphonium,Sight-Reading,Tone Quality,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304297,76400,Euphonium,Sight-Reading,Note Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304298,76400,Euphonium,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1304299,76400,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76400.mp3
1274366,76410,Percussion,Mallet Etude,Note Accuracy & Tone,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274367,76410,Percussion,Mallet Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274368,76410,Percussion,Mallet Etude,"Musicality, Tempo & Style",18,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274369,76410,Percussion,Snare Etude,Rudimental Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274370,76410,Percussion,Snare Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274371,76410,Percussion,Snare Etude,"Musicality, Tempo & Style",17,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274372,76410,Percussion,Timpani Etude,Tuning Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274373,76410,Percussion,Timpani Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274374,76410,Percussion,Timpani Etude,"Musicality, Tempo, & Style",19,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274375,76410,Percussion,Chromatic Scale,Chromatic Scale,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274376,76410,Percussion,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274377,76410,Percussion,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274378,76410,Percussion,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274379,76410,Percussion,Major Scales,Bb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274380,76410,Percussion,Major Scales,Eb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274381,76410,Percussion,Major Scales,Ab,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274382,76410,Percussion,Major Scales,Db,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274383,76410,Percussion,Major Scales,Gb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274384,76410,Percussion,Major Scales,B,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274385,76410,Percussion,Major Scales,E,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274386,76410,Percussion,Major Scales,A,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274387,76410,Percussion,Major Scales,D,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274388,76410,Percussion,Reading-Mallet,Note Accuracy & Tone,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274389,76410,Percussion,Reading-Mallet,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274390,76410,Percussion,Reading-Mallet,"Musicality,Tempo, & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274391,76410,Percussion,Reading-Snare,Note Accuracy & Tone,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274392,76410,Percussion,Reading-Snare,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1274393,76410,Percussion,Reading-Snare,"Musicality, Tempo, & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76410.mp3
1321604,76412,Bb Clarinet,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321605,76412,Bb Clarinet,Lyrical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321606,76412,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321607,76412,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321608,76412,Bb Clarinet,Technical Etude,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321609,76412,Bb Clarinet,Technical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321610,76412,Bb Clarinet,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321611,76412,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321612,76412,Bb Clarinet,Chromatic Scale,Chromatic Scale,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321613,76412,Bb Clarinet,Major Scales,G,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321614,76412,Bb Clarinet,Major Scales,C,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321615,76412,Bb Clarinet,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321616,76412,Bb Clarinet,Major Scales,Bb,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321617,76412,Bb Clarinet,Major Scales,Eb,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321618,76412,Bb Clarinet,Major Scales,Ab,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321619,76412,Bb Clarinet,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321620,76412,Bb Clarinet,Major Scales,Gb,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321621,76412,Bb Clarinet,Major Scales,B,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321622,76412,Bb Clarinet,Major Scales,E,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321623,76412,Bb Clarinet,Major Scales,A,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321624,76412,Bb Clarinet,Major Scales,D,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321625,76412,Bb Clarinet,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321626,76412,Bb Clarinet,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321627,76412,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1321628,76412,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76412.mp3
1316239,76414,Euphonium,Lyrical Etude,Tone Quality,14,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316240,76414,Euphonium,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316241,76414,Euphonium,Lyrical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316242,76414,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",13,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316243,76414,Euphonium,Technical Etude,Tone Quality,13,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316244,76414,Euphonium,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316245,76414,Euphonium,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1316246,76414,Euphonium,Technical Etude,"Musicallity, Tempo & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304350,76414,Euphonium,Chromatic Scale,Chromatic Scale,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304351,76414,Euphonium,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304352,76414,Euphonium,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304353,76414,Euphonium,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304354,76414,Euphonium,Major Scales,Bb,12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304355,76414,Euphonium,Major Scales,Eb,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304356,76414,Euphonium,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304357,76414,Euphonium,Major Scales,Db,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304358,76414,Euphonium,Major Scales,Gb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304359,76414,Euphonium,Major Scales,B,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304360,76414,Euphonium,Major Scales,E,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304361,76414,Euphonium,Major Scales,A,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304362,76414,Euphonium,Major Scales,D,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304363,76414,Euphonium,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304364,76414,Euphonium,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304365,76414,Euphonium,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1304366,76414,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76414.mp3
1310266,76415,Alto Saxophone,Lyrical Etude,Tone Quality,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310267,76415,Alto Saxophone,Lyrical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310268,76415,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310269,76415,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310270,76415,Alto Saxophone,Technical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310271,76415,Alto Saxophone,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310272,76415,Alto Saxophone,Technical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310273,76415,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310274,76415,Alto Saxophone,Chromatic Scale,Chromatic Scale,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310275,76415,Alto Saxophone,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310276,76415,Alto Saxophone,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310277,76415,Alto Saxophone,Major Scales,F,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310278,76415,Alto Saxophone,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310279,76415,Alto Saxophone,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310280,76415,Alto Saxophone,Major Scales,Ab,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310281,76415,Alto Saxophone,Major Scales,Db,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310282,76415,Alto Saxophone,Major Scales,Gb,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310283,76415,Alto Saxophone,Major Scales,B,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310284,76415,Alto Saxophone,Major Scales,E,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310285,76415,Alto Saxophone,Major Scales,A,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310286,76415,Alto Saxophone,Major Scales,D,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310287,76415,Alto Saxophone,Sight-Reading,Tone Quality,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310288,76415,Alto Saxophone,Sight-Reading,Note Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310289,76415,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1310290,76415,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76415.mp3
1316247,76420,Euphonium,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316248,76420,Euphonium,Lyrical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316249,76420,Euphonium,Lyrical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316250,76420,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316251,76420,Euphonium,Technical Etude,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316252,76420,Euphonium,Technical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316253,76420,Euphonium,Technical Etude,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1316254,76420,Euphonium,Technical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304392,76420,Euphonium,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304393,76420,Euphonium,Major Scales,G,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304394,76420,Euphonium,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304395,76420,Euphonium,Major Scales,F,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304396,76420,Euphonium,Major Scales,Bb,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304397,76420,Euphonium,Major Scales,Eb,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304398,76420,Euphonium,Major Scales,Ab,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304399,76420,Euphonium,Major Scales,Db,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304400,76420,Euphonium,Major Scales,Gb,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304401,76420,Euphonium,Major Scales,B,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304402,76420,Euphonium,Major Scales,E,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304403,76420,Euphonium,Major Scales,A,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304404,76420,Euphonium,Major Scales,D,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304405,76420,Euphonium,Sight-Reading,Tone Quality,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304406,76420,Euphonium,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304407,76420,Euphonium,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1304408,76420,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76420.mp3
1330767,76428,Alto Saxophone,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76428.mp3
1330768,76428,Alto Saxophone,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/76428.mp3
