ScoreID,Student,Instrument,ScoreGroup,Description,Score
663560,40402,Flute,Technical Etude,Rhythmic Accuracy,6
663561,40402,Flute,Technical Etude,Artistry,2
663562,40402,Flute,Scales,Chromatic,13
663563,40402,Flute,Scales,G,3
663564,40402,Flute,Scales,Ab,3
663565,40402,Flute,Scales,A,3
663566,40402,Flute,Scales,Bb,3
663567,40402,Flute,Scales,B,4
663568,40402,Flute,Scales,C,4
663569,40402,Flute,Scales,Db,4
663570,40402,Flute,Scales,D,4
663571,40402,Flute,Scales,Eb,3
663572,40402,Flute,Scales,E,3
663573,40402,Flute,Scales,F,3
663574,40402,Flute,Scales,Gb,3
663575,40402,Flute,Scales,Note Accuracy/Consistency,21
663576,40402,Flute,Scales,Tone Quality,12
663577,40402,Flute,Scales,"Musicality, Tempo, & Style",7
663578,40402,Flute,Sight-Reading,Note Accuracy,5
663579,40402,Flute,Sight-Reading,Rhythmic Accuracy,5
663580,40402,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
663581,40402,Flute,Sight-Reading,Tone Quality,2
663582,40402,Flute,Sight-Reading,Artistry,1
655944,40405,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",10
655945,40405,Trombone,Lyrical Etude,Tone Quality,6
655946,40405,Trombone,Lyrical Etude,Note Accuracy,6
655947,40405,Trombone,Lyrical Etude,Rhythmic Accuracy,7
655948,40405,Trombone,Lyrical Etude,Artistry,3
655949,40405,Trombone,Technical Etude,"Musicallity, Tempo & Style",12
655950,40405,Trombone,Technical Etude,Tone Quality,5
655951,40405,Trombone,Technical Etude,Note Accuracy,6
655952,40405,Trombone,Technical Etude,Rhythmic Accuracy,7
655953,40405,Trombone,Technical Etude,Artistry,2
655954,40405,Trombone,Scales,Chromatic,10
655955,40405,Trombone,Scales,G,4
655956,40405,Trombone,Scales,Ab,4
655957,40405,Trombone,Scales,A,3
655958,40405,Trombone,Scales,Bb,2
655959,40405,Trombone,Scales,B,0
655960,40405,Trombone,Scales,C,0
655961,40405,Trombone,Scales,Db,0
655962,40405,Trombone,Scales,D,0
655963,40405,Trombone,Scales,Eb,0
655964,40405,Trombone,Scales,E,4
655965,40405,Trombone,Scales,F,4
655966,40405,Trombone,Scales,Gb,3
655967,40405,Trombone,Scales,Note Accuracy/Consistency,20
655968,40405,Trombone,Scales,Tone Quality,8
655969,40405,Trombone,Scales,"Musicality, Tempo, & Style",7
655970,40405,Trombone,Sight-Reading,Note Accuracy,6
655971,40405,Trombone,Sight-Reading,Rhythmic Accuracy,3
655972,40405,Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
655973,40405,Trombone,Sight-Reading,Tone Quality,2
655974,40405,Trombone,Sight-Reading,Artistry,2
712884,40407,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
712885,40407,Bb Clarinet,Lyrical Etude,Tone Quality,11
712886,40407,Bb Clarinet,Lyrical Etude,Note Accuracy,5
712887,40407,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5
712888,40407,Bb Clarinet,Lyrical Etude,Artistry,1
712901,40407,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",7
712902,40407,Bb Clarinet,Technical Etude,Tone Quality,7
712903,40407,Bb Clarinet,Technical Etude,Note Accuracy,3
712904,40407,Bb Clarinet,Technical Etude,Rhythmic Accuracy,3
712905,40407,Bb Clarinet,Technical Etude,Artistry,1
712920,40407,Bb Clarinet,Scales,Chromatic,5
712921,40407,Bb Clarinet,Scales,G,2
712922,40407,Bb Clarinet,Scales,Ab,2
712923,40407,Bb Clarinet,Scales,A,2
712924,40407,Bb Clarinet,Scales,Bb,2
712925,40407,Bb Clarinet,Scales,B,2
712926,40407,Bb Clarinet,Scales,C,2
712927,40407,Bb Clarinet,Scales,Db,2
712928,40407,Bb Clarinet,Scales,D,2
712929,40407,Bb Clarinet,Scales,Eb,2
712930,40407,Bb Clarinet,Scales,E,2
712931,40407,Bb Clarinet,Scales,F,2
712932,40407,Bb Clarinet,Scales,Gb,2
712933,40407,Bb Clarinet,Scales,Note Accuracy/Consistency,5
712934,40407,Bb Clarinet,Scales,Tone Quality,10
712935,40407,Bb Clarinet,Scales,"Musicality, Tempo, & Style",3
712910,40407,Bb Clarinet,Sight-Reading,Note Accuracy,2
712911,40407,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,2
712912,40407,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",2
712913,40407,Bb Clarinet,Sight-Reading,Tone Quality,1
712914,40407,Bb Clarinet,Sight-Reading,Artistry,1
650732,40418,EbClarinet,Technical Etude,"Musicallity, Tempo & Style",20
650733,40418,EbClarinet,Technical Etude,Tone Quality,13
650734,40418,EbClarinet,Technical Etude,Note Accuracy,9
650735,40418,EbClarinet,Technical Etude,Rhythmic Accuracy,9
650736,40418,EbClarinet,Technical Etude,Artistry,4
714567,40418,EbClarinet,Scales,Chromatic,12
650737,40419,EbClarinet,Technical Etude,"Musicallity, Tempo & Style",18
650738,40419,EbClarinet,Technical Etude,Tone Quality,14
650739,40419,EbClarinet,Technical Etude,Note Accuracy,8
650740,40419,EbClarinet,Technical Etude,Rhythmic Accuracy,9
650741,40419,EbClarinet,Technical Etude,Artistry,4
714573,40419,EbClarinet,Scales,Chromatic,11
712962,40420,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",16
712963,40420,Bb Clarinet,Lyrical Etude,Tone Quality,12
712964,40420,Bb Clarinet,Lyrical Etude,Note Accuracy,8
712965,40420,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
712966,40420,Bb Clarinet,Lyrical Etude,Artistry,3
712973,40420,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",16
712974,40420,Bb Clarinet,Technical Etude,Tone Quality,12
712975,40420,Bb Clarinet,Technical Etude,Note Accuracy,8
712976,40420,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
712977,40420,Bb Clarinet,Technical Etude,Artistry,3
712978,40420,Bb Clarinet,Scales,Chromatic,12
713030,40420,Bb Clarinet,Scales,G,7
713031,40420,Bb Clarinet,Scales,Ab,7
713032,40420,Bb Clarinet,Scales,A,6
713033,40420,Bb Clarinet,Scales,Bb,6
713034,40420,Bb Clarinet,Scales,B,3
713035,40420,Bb Clarinet,Scales,C,3
713036,40420,Bb Clarinet,Scales,Db,3
713037,40420,Bb Clarinet,Scales,D,5
713038,40420,Bb Clarinet,Scales,Eb,6
713039,40420,Bb Clarinet,Scales,E,6
713040,40420,Bb Clarinet,Scales,F,7
713041,40420,Bb Clarinet,Scales,Gb,5
713042,40420,Bb Clarinet,Scales,Note Accuracy/Consistency,22
713043,40420,Bb Clarinet,Scales,Tone Quality,14
713044,40420,Bb Clarinet,Scales,"Musicality, Tempo, & Style",6
713045,40420,Bb Clarinet,Sight-Reading,Note Accuracy,8
713046,40420,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6
713047,40420,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",7
713048,40420,Bb Clarinet,Sight-Reading,Tone Quality,3
713049,40420,Bb Clarinet,Sight-Reading,Artistry,3
669014,40425,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",9
669015,40425,Trombone,Lyrical Etude,Tone Quality,5
669016,40425,Trombone,Lyrical Etude,Note Accuracy,6
669017,40425,Trombone,Lyrical Etude,Rhythmic Accuracy,7
669018,40425,Trombone,Lyrical Etude,Artistry,2
669019,40425,Trombone,Technical Etude,"Musicallity, Tempo & Style",12
669020,40425,Trombone,Technical Etude,Tone Quality,5
669021,40425,Trombone,Technical Etude,Note Accuracy,7
669022,40425,Trombone,Technical Etude,Rhythmic Accuracy,7
669023,40425,Trombone,Technical Etude,Artistry,3
669024,40425,Trombone,Scales,Chromatic,6
669025,40425,Trombone,Scales,G,3
669026,40425,Trombone,Scales,Ab,4
669027,40425,Trombone,Scales,A,3
669028,40425,Trombone,Scales,Bb,3
669029,40425,Trombone,Scales,B,3
669030,40425,Trombone,Scales,C,3
669031,40425,Trombone,Scales,Db,3
669032,40425,Trombone,Scales,D,3
669033,40425,Trombone,Scales,Eb,3
669034,40425,Trombone,Scales,E,2
669035,40425,Trombone,Scales,F,2
669036,40425,Trombone,Scales,Gb,2
669037,40425,Trombone,Scales,Note Accuracy/Consistency,18
669038,40425,Trombone,Scales,Tone Quality,5
669039,40425,Trombone,Scales,"Musicality, Tempo, & Style",5
669040,40425,Trombone,Sight-Reading,Note Accuracy,7
669041,40425,Trombone,Sight-Reading,Rhythmic Accuracy,7
669042,40425,Trombone,Sight-Reading,"Musicallity, Tempo & Style",5
669043,40425,Trombone,Sight-Reading,Tone Quality,2
669044,40425,Trombone,Sight-Reading,Artistry,3
741800,40427,Bass Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",9
741801,40427,Bass Clarinet,Lyrical Etude,Tone Quality,7
741802,40427,Bass Clarinet,Lyrical Etude,Note Accuracy,6
741803,40427,Bass Clarinet,Lyrical Etude,Rhythmic Accuracy,6
741804,40427,Bass Clarinet,Lyrical Etude,Artistry,2
741826,40427,Bass Clarinet,Technical Etude,"Musicallity, Tempo & Style",10
741827,40427,Bass Clarinet,Technical Etude,Tone Quality,12
741828,40427,Bass Clarinet,Technical Etude,Note Accuracy,8
741829,40427,Bass Clarinet,Technical Etude,Rhythmic Accuracy,8
741830,40427,Bass Clarinet,Technical Etude,Artistry,2
741784,40427,Bass Clarinet,Scales,Chromatic,11
741785,40427,Bass Clarinet,Scales,G,1
741786,40427,Bass Clarinet,Scales,Ab,4
741787,40427,Bass Clarinet,Scales,A,1
741788,40427,Bass Clarinet,Scales,Bb,4
741789,40427,Bass Clarinet,Scales,B,0
741790,40427,Bass Clarinet,Scales,C,1
741791,40427,Bass Clarinet,Scales,Db,0
741792,40427,Bass Clarinet,Scales,D,0
741793,40427,Bass Clarinet,Scales,Eb,3
741794,40427,Bass Clarinet,Scales,E,0
741795,40427,Bass Clarinet,Scales,F,0
741796,40427,Bass Clarinet,Scales,Gb,0
741797,40427,Bass Clarinet,Scales,Note Accuracy/Consistency,5
741798,40427,Bass Clarinet,Scales,Tone Quality,5
741799,40427,Bass Clarinet,Scales,"Musicality, Tempo, & Style",1
741857,40427,Bass Clarinet,Sight-Reading,Note Accuracy,4
741858,40427,Bass Clarinet,Sight-Reading,Rhythmic Accuracy,4
741859,40427,Bass Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4
741860,40427,Bass Clarinet,Sight-Reading,Tone Quality,3
741861,40427,Bass Clarinet,Sight-Reading,Artistry,2
718566,40428,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",13
718567,40428,Tenor Saxophone,Lyrical Etude,Tone Quality,11
718568,40428,Tenor Saxophone,Lyrical Etude,Note Accuracy,7
718569,40428,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,7
718570,40428,Tenor Saxophone,Lyrical Etude,Artistry,2
718599,40428,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",13
718600,40428,Tenor Saxophone,Technical Etude,Tone Quality,10
718601,40428,Tenor Saxophone,Technical Etude,Note Accuracy,7
718602,40428,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,6
718603,40428,Tenor Saxophone,Technical Etude,Artistry,2
718604,40428,Tenor Saxophone,Scales,Chromatic,10
718605,40428,Tenor Saxophone,Scales,G,0
718606,40428,Tenor Saxophone,Scales,Ab,3
718607,40428,Tenor Saxophone,Scales,A,2
718608,40428,Tenor Saxophone,Scales,Bb,3
718609,40428,Tenor Saxophone,Scales,B,2
718610,40428,Tenor Saxophone,Scales,C,2
718611,40428,Tenor Saxophone,Scales,Db,2
718612,40428,Tenor Saxophone,Scales,D,2
718613,40428,Tenor Saxophone,Scales,Eb,1
718614,40428,Tenor Saxophone,Scales,E,2
718615,40428,Tenor Saxophone,Scales,F,0
718616,40428,Tenor Saxophone,Scales,Gb,0
718617,40428,Tenor Saxophone,Scales,Note Accuracy/Consistency,22
718618,40428,Tenor Saxophone,Scales,Tone Quality,10
718619,40428,Tenor Saxophone,Scales,"Musicality, Tempo, & Style",4
718620,40428,Tenor Saxophone,Sight-Reading,Note Accuracy,6
718621,40428,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,6
718622,40428,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",5
718623,40428,Tenor Saxophone,Sight-Reading,Tone Quality,3
718624,40428,Tenor Saxophone,Sight-Reading,Artistry,2
663618,40429,Flute,Lyrical Etude,"Musicallity, Tempo & Style",14
663619,40429,Flute,Lyrical Etude,Tone Quality,10
663620,40429,Flute,Lyrical Etude,Note Accuracy,6
663621,40429,Flute,Lyrical Etude,Rhythmic Accuracy,6
663622,40429,Flute,Lyrical Etude,Artistry,2
663623,40429,Flute,Technical Etude,"Musicallity, Tempo & Style",10
663624,40429,Flute,Technical Etude,Tone Quality,9
663625,40429,Flute,Technical Etude,Note Accuracy,6
663626,40429,Flute,Technical Etude,Rhythmic Accuracy,6
663627,40429,Flute,Technical Etude,Artistry,2
663628,40429,Flute,Scales,Chromatic,10
663629,40429,Flute,Scales,G,3
663630,40429,Flute,Scales,Ab,3
663631,40429,Flute,Scales,A,3
663632,40429,Flute,Scales,Bb,2
663633,40429,Flute,Scales,B,4
663634,40429,Flute,Scales,C,4
663635,40429,Flute,Scales,Db,3
663636,40429,Flute,Scales,D,0
663637,40429,Flute,Scales,Eb,3
663638,40429,Flute,Scales,E,3
663639,40429,Flute,Scales,F,3
663640,40429,Flute,Scales,Gb,0
663641,40429,Flute,Scales,Note Accuracy/Consistency,19
663642,40429,Flute,Scales,Tone Quality,9
663643,40429,Flute,Scales,"Musicality, Tempo, & Style",6
663644,40429,Flute,Sight-Reading,Note Accuracy,5
663645,40429,Flute,Sight-Reading,Rhythmic Accuracy,6
663646,40429,Flute,Sight-Reading,"Musicallity, Tempo & Style",5
663647,40429,Flute,Sight-Reading,Tone Quality,2
663648,40429,Flute,Sight-Reading,Artistry,2
700497,40432,English Horn,Technical Etude,"Musicallity, Tempo & Style",14
700498,40432,English Horn,Technical Etude,Tone Quality,11
700499,40432,English Horn,Technical Etude,Note Accuracy,8
700500,40432,English Horn,Technical Etude,Rhythmic Accuracy,7
700501,40432,English Horn,Technical Etude,Artistry,1
700502,40432,English Horn,Scales,Chromatic,14
685665,40433,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",16
685666,40433,Oboe,Lyrical Etude,Tone Quality,13
685667,40433,Oboe,Lyrical Etude,Note Accuracy,10
685668,40433,Oboe,Lyrical Etude,Rhythmic Accuracy,8
685669,40433,Oboe,Lyrical Etude,Artistry,3
685670,40433,Oboe,Technical Etude,"Musicallity, Tempo & Style",11
685671,40433,Oboe,Technical Etude,Tone Quality,12
685672,40433,Oboe,Technical Etude,Note Accuracy,5
685673,40433,Oboe,Technical Etude,Rhythmic Accuracy,5
685674,40433,Oboe,Technical Etude,Artistry,0
685675,40433,Oboe,Scales,Chromatic,5
685676,40433,Oboe,Scales,Bb,1
685677,40433,Oboe,Scales,B,1
685678,40433,Oboe,Scales,C,4
685679,40433,Oboe,Scales,Db,1
685680,40433,Oboe,Scales,Note Accuracy/Consistency,12
685681,40433,Oboe,Scales,Tone Quality,10
685682,40433,Oboe,Scales,"Musicality, Tempo, & Style",3
685683,40433,Oboe,Sight-Reading,Note Accuracy,6
685684,40433,Oboe,Sight-Reading,Rhythmic Accuracy,5
685685,40433,Oboe,Sight-Reading,"Musicallity, Tempo & Style",3
685686,40433,Oboe,Sight-Reading,Tone Quality,3
685687,40433,Oboe,Sight-Reading,Artistry,2
669045,40434,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",10
669046,40434,Trombone,Lyrical Etude,Tone Quality,7
669047,40434,Trombone,Lyrical Etude,Note Accuracy,7
669048,40434,Trombone,Lyrical Etude,Rhythmic Accuracy,7
669049,40434,Trombone,Lyrical Etude,Artistry,2
669050,40434,Trombone,Technical Etude,"Musicallity, Tempo & Style",8
669051,40434,Trombone,Technical Etude,Tone Quality,6
669052,40434,Trombone,Technical Etude,Note Accuracy,4
669053,40434,Trombone,Technical Etude,Rhythmic Accuracy,7
669054,40434,Trombone,Technical Etude,Artistry,2
669055,40434,Trombone,Scales,Chromatic,8
669056,40434,Trombone,Scales,G,2
669057,40434,Trombone,Scales,Ab,2
669058,40434,Trombone,Scales,A,2
669059,40434,Trombone,Scales,Bb,1
669060,40434,Trombone,Scales,B,0
669061,40434,Trombone,Scales,C,0
669062,40434,Trombone,Scales,Db,0
669063,40434,Trombone,Scales,D,0
669064,40434,Trombone,Scales,Eb,3
669065,40434,Trombone,Scales,E,0
669066,40434,Trombone,Scales,F,0
669067,40434,Trombone,Scales,Gb,0
669068,40434,Trombone,Scales,Note Accuracy/Consistency,10
669069,40434,Trombone,Scales,Tone Quality,5
669070,40434,Trombone,Scales,"Musicality, Tempo, & Style",4
669071,40434,Trombone,Sight-Reading,Note Accuracy,5
669072,40434,Trombone,Sight-Reading,Rhythmic Accuracy,2
669073,40434,Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
669074,40434,Trombone,Sight-Reading,Tone Quality,2
669075,40434,Trombone,Sight-Reading,Artistry,2
712751,40438,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",12
712752,40438,Bb Clarinet,Lyrical Etude,Tone Quality,11
712753,40438,Bb Clarinet,Lyrical Etude,Note Accuracy,6
712765,40438,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,6
712754,40438,Bb Clarinet,Lyrical Etude,Artistry,2
712766,40438,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",11
712767,40438,Bb Clarinet,Technical Etude,Tone Quality,10
712768,40438,Bb Clarinet,Technical Etude,Note Accuracy,5
712769,40438,Bb Clarinet,Technical Etude,Rhythmic Accuracy,5
712770,40438,Bb Clarinet,Technical Etude,Artistry,2
712771,40438,Bb Clarinet,Scales,Chromatic,8
712792,40438,Bb Clarinet,Scales,G,3
712793,40438,Bb Clarinet,Scales,Ab,3
712794,40438,Bb Clarinet,Scales,A,3
712795,40438,Bb Clarinet,Scales,Bb,3
712796,40438,Bb Clarinet,Scales,B,3
712797,40438,Bb Clarinet,Scales,C,3
712798,40438,Bb Clarinet,Scales,Db,3
712799,40438,Bb Clarinet,Scales,D,3
712800,40438,Bb Clarinet,Scales,Eb,3
712801,40438,Bb Clarinet,Scales,E,3
712802,40438,Bb Clarinet,Scales,F,3
712803,40438,Bb Clarinet,Scales,Gb,3
712804,40438,Bb Clarinet,Scales,Note Accuracy/Consistency,20
712805,40438,Bb Clarinet,Scales,Tone Quality,5
712806,40438,Bb Clarinet,Scales,"Musicality, Tempo, & Style",3
712772,40438,Bb Clarinet,Sight-Reading,Note Accuracy,4
712773,40438,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,4
712774,40438,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4
712775,40438,Bb Clarinet,Sight-Reading,Tone Quality,2
712776,40438,Bb Clarinet,Sight-Reading,Artistry,2
708073,40439,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",19
708074,40439,Bb Clarinet,Lyrical Etude,Tone Quality,15
708075,40439,Bb Clarinet,Lyrical Etude,Note Accuracy,8
708076,40439,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
708077,40439,Bb Clarinet,Lyrical Etude,Artistry,4
708078,40439,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",17
708079,40439,Bb Clarinet,Technical Etude,Tone Quality,13
708080,40439,Bb Clarinet,Technical Etude,Note Accuracy,8
708081,40439,Bb Clarinet,Technical Etude,Rhythmic Accuracy,8
708082,40439,Bb Clarinet,Technical Etude,Artistry,4
708083,40439,Bb Clarinet,Scales,Chromatic,14
708084,40439,Bb Clarinet,Scales,G,7
708085,40439,Bb Clarinet,Scales,Ab,4
708086,40439,Bb Clarinet,Scales,A,4
708087,40439,Bb Clarinet,Scales,Bb,5
708088,40439,Bb Clarinet,Scales,B,4
708089,40439,Bb Clarinet,Scales,C,4
708090,40439,Bb Clarinet,Scales,Db,5
708091,40439,Bb Clarinet,Scales,D,7
708092,40439,Bb Clarinet,Scales,Eb,5
708093,40439,Bb Clarinet,Scales,E,7
708094,40439,Bb Clarinet,Scales,F,7
708095,40439,Bb Clarinet,Scales,Gb,7
708096,40439,Bb Clarinet,Scales,Note Accuracy/Consistency,27
708097,40439,Bb Clarinet,Scales,Tone Quality,17
708098,40439,Bb Clarinet,Scales,"Musicality, Tempo, & Style",7
708099,40439,Bb Clarinet,Sight-Reading,Note Accuracy,8
708100,40439,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,8
708101,40439,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",6
708102,40439,Bb Clarinet,Sight-Reading,Tone Quality,5
708103,40439,Bb Clarinet,Sight-Reading,Artistry,3
708011,40440,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",17
708012,40440,Bb Clarinet,Lyrical Etude,Tone Quality,3
708013,40440,Bb Clarinet,Lyrical Etude,Note Accuracy,8
708014,40440,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,7
708015,40440,Bb Clarinet,Lyrical Etude,Artistry,4
708016,40440,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",18
708017,40440,Bb Clarinet,Technical Etude,Tone Quality,13
708018,40440,Bb Clarinet,Technical Etude,Note Accuracy,8
708019,40440,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
708020,40440,Bb Clarinet,Technical Etude,Artistry,4
708021,40440,Bb Clarinet,Scales,Chromatic,15
708022,40440,Bb Clarinet,Scales,G,7
708023,40440,Bb Clarinet,Scales,Ab,8
708024,40440,Bb Clarinet,Scales,A,6
708025,40440,Bb Clarinet,Scales,Bb,7
708026,40440,Bb Clarinet,Scales,B,4
708027,40440,Bb Clarinet,Scales,C,4
708028,40440,Bb Clarinet,Scales,Db,4
708029,40440,Bb Clarinet,Scales,D,7
708030,40440,Bb Clarinet,Scales,Eb,7
708031,40440,Bb Clarinet,Scales,E,7
708032,40440,Bb Clarinet,Scales,F,8
708033,40440,Bb Clarinet,Scales,Gb,7
708034,40440,Bb Clarinet,Scales,Note Accuracy/Consistency,29
708035,40440,Bb Clarinet,Scales,Tone Quality,18
708036,40440,Bb Clarinet,Scales,"Musicality, Tempo, & Style",8
708037,40440,Bb Clarinet,Sight-Reading,Note Accuracy,6
708038,40440,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6
708039,40440,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",5
708040,40440,Bb Clarinet,Sight-Reading,Tone Quality,4
708041,40440,Bb Clarinet,Sight-Reading,Artistry,2
706909,40443,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",13
706910,40443,Euphonium,Lyrical Etude,Tone Quality,9
706911,40443,Euphonium,Lyrical Etude,Note Accuracy,7
706912,40443,Euphonium,Lyrical Etude,Rhythmic Accuracy,7
706913,40443,Euphonium,Lyrical Etude,Artistry,3
706914,40443,Euphonium,Technical Etude,"Musicallity, Tempo & Style",8
706915,40443,Euphonium,Technical Etude,Tone Quality,9
706916,40443,Euphonium,Technical Etude,Note Accuracy,7
706917,40443,Euphonium,Technical Etude,Rhythmic Accuracy,7
706918,40443,Euphonium,Technical Etude,Artistry,2
706919,40443,Euphonium,Scales,Chromatic,8
706920,40443,Euphonium,Scales,G,4
706921,40443,Euphonium,Scales,Ab,3
706922,40443,Euphonium,Scales,A,3
706923,40443,Euphonium,Scales,Bb,4
706924,40443,Euphonium,Scales,B,4
706925,40443,Euphonium,Scales,C,2
706926,40443,Euphonium,Scales,Db,3
706927,40443,Euphonium,Scales,D,3
706928,40443,Euphonium,Scales,Eb,4
706929,40443,Euphonium,Scales,E,2
706930,40443,Euphonium,Scales,F,2
706931,40443,Euphonium,Scales,Gb,4
706932,40443,Euphonium,Scales,Note Accuracy/Consistency,14
706933,40443,Euphonium,Scales,Tone Quality,8
706934,40443,Euphonium,Scales,"Musicality, Tempo, & Style",4
706935,40443,Euphonium,Sight-Reading,Note Accuracy,5
706936,40443,Euphonium,Sight-Reading,Rhythmic Accuracy,4
706937,40443,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",3
706938,40443,Euphonium,Sight-Reading,Tone Quality,2
706939,40443,Euphonium,Sight-Reading,Artistry,2
741748,40446,Bass Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",6
741749,40446,Bass Clarinet,Lyrical Etude,Tone Quality,6
741750,40446,Bass Clarinet,Lyrical Etude,Note Accuracy,6
741751,40446,Bass Clarinet,Lyrical Etude,Rhythmic Accuracy,6
741752,40446,Bass Clarinet,Lyrical Etude,Artistry,2
741753,40446,Bass Clarinet,Technical Etude,"Musicallity, Tempo & Style",6
741754,40446,Bass Clarinet,Technical Etude,Tone Quality,6
741755,40446,Bass Clarinet,Technical Etude,Note Accuracy,6
741756,40446,Bass Clarinet,Technical Etude,Rhythmic Accuracy,6
741757,40446,Bass Clarinet,Technical Etude,Artistry,2
741727,40446,Bass Clarinet,Scales,Chromatic,13
741728,40446,Bass Clarinet,Scales,G,3
741729,40446,Bass Clarinet,Scales,Ab,3
741730,40446,Bass Clarinet,Scales,A,2
741731,40446,Bass Clarinet,Scales,Bb,2
741732,40446,Bass Clarinet,Scales,B,3
741733,40446,Bass Clarinet,Scales,C,2
741734,40446,Bass Clarinet,Scales,Db,2
741735,40446,Bass Clarinet,Scales,D,2
741736,40446,Bass Clarinet,Scales,Eb,3
741737,40446,Bass Clarinet,Scales,E,3
741738,40446,Bass Clarinet,Scales,F,3
741739,40446,Bass Clarinet,Scales,Gb,3
741740,40446,Bass Clarinet,Scales,Note Accuracy/Consistency,10
741741,40446,Bass Clarinet,Scales,Tone Quality,8
741742,40446,Bass Clarinet,Scales,"Musicality, Tempo, & Style",3
741743,40446,Bass Clarinet,Sight-Reading,Note Accuracy,3
741744,40446,Bass Clarinet,Sight-Reading,Rhythmic Accuracy,3
741745,40446,Bass Clarinet,Sight-Reading,"Musicallity, Tempo & Style",3
741746,40446,Bass Clarinet,Sight-Reading,Tone Quality,2
741747,40446,Bass Clarinet,Sight-Reading,Artistry,2
669854,40447,Flute,Lyrical Etude,"Musicallity, Tempo & Style",17
669855,40447,Flute,Lyrical Etude,Tone Quality,14
669856,40447,Flute,Lyrical Etude,Note Accuracy,8
669857,40447,Flute,Lyrical Etude,Rhythmic Accuracy,8
669858,40447,Flute,Lyrical Etude,Artistry,4
669859,40447,Flute,Technical Etude,"Musicallity, Tempo & Style",15
669860,40447,Flute,Technical Etude,Tone Quality,14
669861,40447,Flute,Technical Etude,Note Accuracy,7
669862,40447,Flute,Technical Etude,Rhythmic Accuracy,7
669863,40447,Flute,Technical Etude,Artistry,4
669864,40447,Flute,Scales,Chromatic,14
669865,40447,Flute,Scales,G,4
669866,40447,Flute,Scales,Ab,4
669867,40447,Flute,Scales,A,4
669868,40447,Flute,Scales,Bb,4
669869,40447,Flute,Scales,B,7
669870,40447,Flute,Scales,C,8
669871,40447,Flute,Scales,Db,7
669872,40447,Flute,Scales,D,5
669873,40447,Flute,Scales,Eb,5
669874,40447,Flute,Scales,E,5
669875,40447,Flute,Scales,F,4
669876,40447,Flute,Scales,Gb,4
669877,40447,Flute,Scales,Note Accuracy/Consistency,27
669878,40447,Flute,Scales,Tone Quality,18
669879,40447,Flute,Scales,"Musicality, Tempo, & Style",8
669880,40447,Flute,Sight-Reading,Note Accuracy,8
669881,40447,Flute,Sight-Reading,Rhythmic Accuracy,8
669882,40447,Flute,Sight-Reading,"Musicallity, Tempo & Style",7
669883,40447,Flute,Sight-Reading,Tone Quality,5
669884,40447,Flute,Sight-Reading,Artistry,4
669076,40448,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",12
