ScoreID,Student,Instrument,ScoreGroup,Description,Score
852056,51630,Percussion,Reading-Snare,Note Accuracy & Tone,10
852057,51630,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,9
852058,51630,Percussion,Reading-Snare,Musicality & Style,10
911393,51642,Bb Clarinet,Lyrical Etude,Tone Quality,10
911394,51642,Bb Clarinet,Lyrical Etude,Note Accuracy,10
911395,51642,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5
911396,51642,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",17
911397,51642,Bb Clarinet,Technical Etude,Tone Quality,15
911398,51642,Bb Clarinet,Technical Etude,Note Accuracy,7
911399,51642,Bb Clarinet,Technical Etude,Rhythmic Accuracy,1
911400,51642,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",15
911401,51642,Bb Clarinet,Chromatic Scale,Chromatic Scale,5
911402,51642,Bb Clarinet,Major Scales,G,6
911403,51642,Bb Clarinet,Major Scales,Ab,5
911404,51642,Bb Clarinet,Major Scales,A,5
911405,51642,Bb Clarinet,Major Scales,Bb,5
911406,51642,Bb Clarinet,Major Scales,B,1
911407,51642,Bb Clarinet,Major Scales,C,5
911408,51642,Bb Clarinet,Major Scales,Db,5
911409,51642,Bb Clarinet,Major Scales,D,5
911410,51642,Bb Clarinet,Major Scales,Eb,5
911411,51642,Bb Clarinet,Major Scales,E,5
911412,51642,Bb Clarinet,Major Scales,F,5
911413,51642,Bb Clarinet,Major Scales,Gb,5
911414,51642,Bb Clarinet,Sight-Reading,Tone Quality,6
911415,51642,Bb Clarinet,Sight-Reading,Note Accuracy,6
911416,51642,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,0
911417,51642,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
911455,51644,Bb Clarinet,Lyrical Etude,Tone Quality,19
911456,51644,Bb Clarinet,Lyrical Etude,Note Accuracy,10
911457,51644,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5
911458,51644,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",17
911459,51644,Bb Clarinet,Technical Etude,Tone Quality,15
911460,51644,Bb Clarinet,Technical Etude,Note Accuracy,10
911461,51644,Bb Clarinet,Technical Etude,Rhythmic Accuracy,7
911462,51644,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",15
911463,51644,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
911464,51644,Bb Clarinet,Major Scales,G,15
911465,51644,Bb Clarinet,Major Scales,Ab,10
911466,51644,Bb Clarinet,Major Scales,A,10
911467,51644,Bb Clarinet,Major Scales,Bb,10
911468,51644,Bb Clarinet,Major Scales,B,10
911469,51644,Bb Clarinet,Major Scales,C,10
911470,51644,Bb Clarinet,Major Scales,Db,10
911471,51644,Bb Clarinet,Major Scales,D,10
911472,51644,Bb Clarinet,Major Scales,Eb,10
911473,51644,Bb Clarinet,Major Scales,E,15
911474,51644,Bb Clarinet,Major Scales,F,15
911475,51644,Bb Clarinet,Major Scales,Gb,15
911476,51644,Bb Clarinet,Sight-Reading,Tone Quality,10
911477,51644,Bb Clarinet,Sight-Reading,Note Accuracy,1
911478,51644,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1
911479,51644,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",5
911525,51646,Bb Clarinet,Lyrical Etude,Tone Quality,18
911526,51646,Bb Clarinet,Lyrical Etude,Note Accuracy,10
911527,51646,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,7
911528,51646,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",19
911529,51646,Bb Clarinet,Technical Etude,Tone Quality,18
911530,51646,Bb Clarinet,Technical Etude,Note Accuracy,8
911531,51646,Bb Clarinet,Technical Etude,Rhythmic Accuracy,8
911532,51646,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",18
911533,51646,Bb Clarinet,Chromatic Scale,Chromatic Scale,10
911534,51646,Bb Clarinet,Major Scales,G,14
911535,51646,Bb Clarinet,Major Scales,Ab,7
911536,51646,Bb Clarinet,Major Scales,A,7
911537,51646,Bb Clarinet,Major Scales,Bb,10
911538,51646,Bb Clarinet,Major Scales,B,7
911539,51646,Bb Clarinet,Major Scales,C,7
911540,51646,Bb Clarinet,Major Scales,Db,7
911541,51646,Bb Clarinet,Major Scales,D,10
911542,51646,Bb Clarinet,Major Scales,Eb,6
911543,51646,Bb Clarinet,Major Scales,E,10
911544,51646,Bb Clarinet,Major Scales,F,10
911545,51646,Bb Clarinet,Major Scales,Gb,15
911546,51646,Bb Clarinet,Sight-Reading,Tone Quality,6
911547,51646,Bb Clarinet,Sight-Reading,Note Accuracy,3
911548,51646,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1
911549,51646,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",1
888483,51647,Oboe,Lyrical Etude,Tone Quality,7
888484,51647,Oboe,Lyrical Etude,Note Accuracy,4
888485,51647,Oboe,Lyrical Etude,Rhythmic Accuracy,7
888486,51647,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",6
888487,51647,Oboe,Technical Etude,Tone Quality,8
888488,51647,Oboe,Technical Etude,Note Accuracy,5
888489,51647,Oboe,Technical Etude,Rhythmic Accuracy,4
888490,51647,Oboe,Technical Etude,"Musicallity, Tempo & Style",7
888491,51647,Oboe,Chromatic Scale,Chromatic Scale,14
888492,51647,Oboe,Major Scales,G,4
888493,51647,Oboe,Major Scales,Ab,4
888494,51647,Oboe,Major Scales,A,4
888495,51647,Oboe,Major Scales,Bb,4
888496,51647,Oboe,Major Scales,B,4
888497,51647,Oboe,Major Scales,C,9
888498,51647,Oboe,Major Scales,Db,6
888499,51647,Oboe,Major Scales,D,7
888500,51647,Oboe,Major Scales,Eb,4
888501,51647,Oboe,Major Scales,E,5
888502,51647,Oboe,Major Scales,F,4
888503,51647,Oboe,Major Scales,Gb,3
888504,51647,Oboe,Sight-Reading,Tone Quality,4
888505,51647,Oboe,Sight-Reading,Note Accuracy,3
888506,51647,Oboe,Sight-Reading,Rhythmic Accuracy,2
888507,51647,Oboe,Sight-Reading,"Musicallity, Tempo & Style",2
858324,51648,Alto Saxophone,Lyrical Etude,Tone Quality,11
858325,51648,Alto Saxophone,Lyrical Etude,Note Accuracy,6
858326,51648,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,5
858327,51648,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10
858328,51648,Alto Saxophone,Technical Etude,Tone Quality,11
858329,51648,Alto Saxophone,Technical Etude,Note Accuracy,4
858330,51648,Alto Saxophone,Technical Etude,Rhythmic Accuracy,4
858331,51648,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",4
858332,51648,Alto Saxophone,Chromatic Scale,Chromatic Scale,8
858333,51648,Alto Saxophone,Major Scales,G,7
858334,51648,Alto Saxophone,Major Scales,Ab,7
858335,51648,Alto Saxophone,Major Scales,A,6
858336,51648,Alto Saxophone,Major Scales,Bb,4
858337,51648,Alto Saxophone,Major Scales,B,3
858338,51648,Alto Saxophone,Major Scales,C,3
858339,51648,Alto Saxophone,Major Scales,Db,5
858340,51648,Alto Saxophone,Major Scales,D,5
858341,51648,Alto Saxophone,Major Scales,Eb,6
858342,51648,Alto Saxophone,Major Scales,E,6
858343,51648,Alto Saxophone,Major Scales,F,6
858344,51648,Alto Saxophone,Major Scales,Gb,5
858345,51648,Alto Saxophone,Sight-Reading,Tone Quality,4
858346,51648,Alto Saxophone,Sight-Reading,Note Accuracy,3
858347,51648,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
858348,51648,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4
845818,51651,Trumpet,Lyrical Etude,Tone Quality,7
845819,51651,Trumpet,Lyrical Etude,Note Accuracy,4
845820,51651,Trumpet,Lyrical Etude,Rhythmic Accuracy,5
845821,51651,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",12
845822,51651,Trumpet,Technical Etude,Tone Quality,7
845823,51651,Trumpet,Technical Etude,Note Accuracy,3
845824,51651,Trumpet,Technical Etude,Rhythmic Accuracy,4
845825,51651,Trumpet,Technical Etude,"Musicallity, Tempo & Style",8
845826,51651,Trumpet,Chromatic Scale,Chromatic Scale,8
845827,51651,Trumpet,Major Scales,G,5
845828,51651,Trumpet,Major Scales,Ab,5
845829,51651,Trumpet,Major Scales,A,3
845830,51651,Trumpet,Major Scales,Bb,3
845831,51651,Trumpet,Major Scales,B,1
845832,51651,Trumpet,Major Scales,C,1
845833,51651,Trumpet,Major Scales,Db,2
845834,51651,Trumpet,Major Scales,D,2
845835,51651,Trumpet,Major Scales,Eb,3
845836,51651,Trumpet,Major Scales,E,0
845837,51651,Trumpet,Major Scales,F,0
845838,51651,Trumpet,Major Scales,Gb,0
845839,51651,Trumpet,Sight-Reading,Tone Quality,4
845840,51651,Trumpet,Sight-Reading,Note Accuracy,2
845841,51651,Trumpet,Sight-Reading,Rhythmic Accuracy,3
845842,51651,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",1
857754,51671,Percussion,Mallet Etude,Note Accuracy & Tone,7
857755,51671,Percussion,Mallet Etude,Rhythmic Accuracy,8
857756,51671,Percussion,Mallet Etude,"Musicality, Tempo & Style",17
852103,51671,Percussion,Snare Etude,Rudimental Accuracy,8
852104,51671,Percussion,Snare Etude,Rhythmic Accuracy,8
852105,51671,Percussion,Snare Etude,"Musicality, Tempo & Style",16
857757,51671,Percussion,Timpani Etude,Tuning Accuracy,8
857758,51671,Percussion,Timpani Etude,Rhythmic Accuracy,6
857759,51671,Percussion,Timpani Etude,"Musicality, Tempo, & Style",15
852106,51671,Percussion,Chromatic Scale,Chromatic Scale,6
852107,51671,Percussion,Major Scales,G,8
852108,51671,Percussion,Major Scales,Ab,8
852109,51671,Percussion,Major Scales,A,7
852110,51671,Percussion,Major Scales,Bb,8
852111,51671,Percussion,Major Scales,B,7
852112,51671,Percussion,Major Scales,C,8
852113,51671,Percussion,Major Scales,Db,7
852114,51671,Percussion,Major Scales,D,8
852115,51671,Percussion,Major Scales,Eb,7
852116,51671,Percussion,Major Scales,E,8
852117,51671,Percussion,Major Scales,F,7
852118,51671,Percussion,Major Scales,Gb,7
852119,51671,Percussion,Reading-Mallet,Note Accuracy & Tone,2
852120,51671,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,5
852121,51671,Percussion,Reading-Mallet,Musicality & Style,2
852122,51671,Percussion,Reading-Snare,Note Accuracy & Tone,4
852123,51671,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,4
852124,51671,Percussion,Reading-Snare,Musicality & Style,3
873312,51672,Trombone,Lyrical Etude,Tone Quality,14
873313,51672,Trombone,Lyrical Etude,Note Accuracy,9
873314,51672,Trombone,Lyrical Etude,Rhythmic Accuracy,8
873315,51672,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",15
873316,51672,Trombone,Technical Etude,Tone Quality,14
873317,51672,Trombone,Technical Etude,Note Accuracy,8
873318,51672,Trombone,Technical Etude,Rhythmic Accuracy,9
873319,51672,Trombone,Technical Etude,"Musicallity, Tempo & Style",14
873320,51672,Trombone,Chromatic Scale,Chromatic Scale,13
873321,51672,Trombone,Major Scales,G,9
873322,51672,Trombone,Major Scales,Ab,9
873323,51672,Trombone,Major Scales,A,9
873324,51672,Trombone,Major Scales,Bb,8
873325,51672,Trombone,Major Scales,B,9
873326,51672,Trombone,Major Scales,C,9
873327,51672,Trombone,Major Scales,Db,9
873328,51672,Trombone,Major Scales,D,8
873329,51672,Trombone,Major Scales,Eb,8
873330,51672,Trombone,Major Scales,E,8
873331,51672,Trombone,Major Scales,F,8
873332,51672,Trombone,Major Scales,Gb,9
873333,51672,Trombone,Sight-Reading,Tone Quality,7
873334,51672,Trombone,Sight-Reading,Note Accuracy,6
873335,51672,Trombone,Sight-Reading,Rhythmic Accuracy,9
873336,51672,Trombone,Sight-Reading,"Musicallity, Tempo & Style",9
872211,51674,Flute,Lyrical Etude,Tone Quality,10
872212,51674,Flute,Lyrical Etude,Note Accuracy,7
872213,51674,Flute,Lyrical Etude,Rhythmic Accuracy,7
872214,51674,Flute,Lyrical Etude,"Musicallity, Tempo & Style",8
872215,51674,Flute,Technical Etude,Tone Quality,12
872216,51674,Flute,Technical Etude,Note Accuracy,8
872217,51674,Flute,Technical Etude,Rhythmic Accuracy,7
872218,51674,Flute,Technical Etude,"Musicallity, Tempo & Style",12
872219,51674,Flute,Chromatic Scale,Chromatic Scale,6
872220,51674,Flute,Major Scales,G,9
872221,51674,Flute,Major Scales,Ab,8
872222,51674,Flute,Major Scales,A,8
872223,51674,Flute,Major Scales,Bb,7
872224,51674,Flute,Major Scales,B,10
872225,51674,Flute,Major Scales,C,11
872226,51674,Flute,Major Scales,Db,8
872227,51674,Flute,Major Scales,D,7
872228,51674,Flute,Major Scales,Eb,8
872229,51674,Flute,Major Scales,E,7
872230,51674,Flute,Major Scales,F,8
872231,51674,Flute,Major Scales,Gb,9
872232,51674,Flute,Sight-Reading,Tone Quality,5
872233,51674,Flute,Sight-Reading,Note Accuracy,3
872234,51674,Flute,Sight-Reading,Rhythmic Accuracy,3
872235,51674,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
849604,51675,Trumpet,Lyrical Etude,Tone Quality,17
849605,51675,Trumpet,Lyrical Etude,Note Accuracy,7
849606,51675,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
849607,51675,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",17
849608,51675,Trumpet,Technical Etude,Tone Quality,15
849609,51675,Trumpet,Technical Etude,Note Accuracy,7
849610,51675,Trumpet,Technical Etude,Rhythmic Accuracy,8
849611,51675,Trumpet,Technical Etude,"Musicallity, Tempo & Style",16
849612,51675,Trumpet,Chromatic Scale,Chromatic Scale,15
849613,51675,Trumpet,Major Scales,G,9
849614,51675,Trumpet,Major Scales,Ab,10
849615,51675,Trumpet,Major Scales,A,10
849616,51675,Trumpet,Major Scales,Bb,9
849617,51675,Trumpet,Major Scales,B,8
849618,51675,Trumpet,Major Scales,C,10
849619,51675,Trumpet,Major Scales,Db,5
849620,51675,Trumpet,Major Scales,D,5
849621,51675,Trumpet,Major Scales,Eb,5
849622,51675,Trumpet,Major Scales,E,9
849623,51675,Trumpet,Major Scales,F,8
849624,51675,Trumpet,Major Scales,Gb,10
920642,51675,Trumpet,Sight-Reading,Tone Quality,6
849625,51675,Trumpet,Sight-Reading,Note Accuracy,7
849626,51675,Trumpet,Sight-Reading,Rhythmic Accuracy,8
849627,51675,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",7
923971,51676,Bassoon,Lyrical Etude,Tone Quality,16
923972,51676,Bassoon,Lyrical Etude,Note Accuracy,6
923973,51676,Bassoon,Lyrical Etude,Rhythmic Accuracy,4
923974,51676,Bassoon,Lyrical Etude,"Musicallity, Tempo & Style",15
923975,51676,Bassoon,Technical Etude,Tone Quality,16
923976,51676,Bassoon,Technical Etude,Note Accuracy,9
923977,51676,Bassoon,Technical Etude,Rhythmic Accuracy,6
923978,51676,Bassoon,Technical Etude,"Musicallity, Tempo & Style",12
924004,51676,Bassoon,Chromatic Scale,Chromatic Scale,7
924078,51676,Bassoon,Major Scales,G,9
924079,51676,Bassoon,Major Scales,Ab,9
924080,51676,Bassoon,Major Scales,A,7
924081,51676,Bassoon,Major Scales,Bb,15
924082,51676,Bassoon,Major Scales,B,8
924083,51676,Bassoon,Major Scales,C,9
924084,51676,Bassoon,Major Scales,Db,6
924085,51676,Bassoon,Major Scales,D,8
924086,51676,Bassoon,Major Scales,Eb,9
924087,51676,Bassoon,Major Scales,E,9
924088,51676,Bassoon,Major Scales,F,8
924089,51676,Bassoon,Major Scales,Gb,6
924109,51676,Bassoon,Sight-Reading,Tone Quality,7
924110,51676,Bassoon,Sight-Reading,Note Accuracy,1
924111,51676,Bassoon,Sight-Reading,Rhythmic Accuracy,0
924112,51676,Bassoon,Sight-Reading,"Musicallity, Tempo & Style",3
851669,51677,French Horn,Lyrical Etude,Tone Quality,16
851670,51677,French Horn,Lyrical Etude,Note Accuracy,5
851671,51677,French Horn,Lyrical Etude,Rhythmic Accuracy,5
851672,51677,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",11
851677,51677,French Horn,Technical Etude,Tone Quality,15
851678,51677,French Horn,Technical Etude,Note Accuracy,3
851679,51677,French Horn,Technical Etude,Rhythmic Accuracy,5
851680,51677,French Horn,Technical Etude,"Musicallity, Tempo & Style",5
851681,51677,French Horn,Chromatic Scale,Chromatic Scale,9
851682,51677,French Horn,Major Scales,G,6
851683,51677,French Horn,Major Scales,Ab,7
851684,51677,French Horn,Major Scales,A,2
851685,51677,French Horn,Major Scales,Bb,6
851686,51677,French Horn,Major Scales,B,2
851687,51677,French Horn,Major Scales,C,2
851688,51677,French Horn,Major Scales,Db,2
851689,51677,French Horn,Major Scales,D,4
851690,51677,French Horn,Major Scales,Eb,5
851691,51677,French Horn,Major Scales,E,0
851692,51677,French Horn,Major Scales,F,0
851693,51677,French Horn,Major Scales,Gb,0
851694,51677,French Horn,Sight-Reading,Tone Quality,5
851695,51677,French Horn,Sight-Reading,Note Accuracy,2
851696,51677,French Horn,Sight-Reading,Rhythmic Accuracy,1
851697,51677,French Horn,Sight-Reading,"Musicallity, Tempo & Style",1
875869,51692,Trombone,Lyrical Etude,Tone Quality,11
875870,51692,Trombone,Lyrical Etude,Note Accuracy,7
875871,51692,Trombone,Lyrical Etude,Rhythmic Accuracy,6
875872,51692,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",9
875873,51692,Trombone,Technical Etude,Tone Quality,10
875874,51692,Trombone,Technical Etude,Note Accuracy,6
875875,51692,Trombone,Technical Etude,Rhythmic Accuracy,7
875876,51692,Trombone,Technical Etude,"Musicallity, Tempo & Style",11
875877,51692,Trombone,Chromatic Scale,Chromatic Scale,8
875878,51692,Trombone,Major Scales,G,8
875879,51692,Trombone,Major Scales,Ab,8
875880,51692,Trombone,Major Scales,A,8
875881,51692,Trombone,Major Scales,Bb,7
875882,51692,Trombone,Major Scales,B,7
875883,51692,Trombone,Major Scales,C,7
875884,51692,Trombone,Major Scales,Db,8
875885,51692,Trombone,Major Scales,D,8
875886,51692,Trombone,Major Scales,Eb,8
875887,51692,Trombone,Major Scales,E,7
875888,51692,Trombone,Major Scales,F,8
875889,51692,Trombone,Major Scales,Gb,8
875915,51692,Trombone,Sight-Reading,Tone Quality,6
875916,51692,Trombone,Sight-Reading,Note Accuracy,5
875917,51692,Trombone,Sight-Reading,Rhythmic Accuracy,4
875918,51692,Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
911625,51695,Bb Clarinet,Lyrical Etude,Tone Quality,20
911626,51695,Bb Clarinet,Lyrical Etude,Note Accuracy,10
911627,51695,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5
911628,51695,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",20
911629,51695,Bb Clarinet,Technical Etude,Tone Quality,20
911630,51695,Bb Clarinet,Technical Etude,Note Accuracy,9
911631,51695,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
911632,51695,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",19
911633,51695,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
911634,51695,Bb Clarinet,Major Scales,G,14
911635,51695,Bb Clarinet,Major Scales,Ab,8
911636,51695,Bb Clarinet,Major Scales,A,10
911637,51695,Bb Clarinet,Major Scales,Bb,10
911638,51695,Bb Clarinet,Major Scales,B,10
911639,51695,Bb Clarinet,Major Scales,C,10
911640,51695,Bb Clarinet,Major Scales,Db,10
911641,51695,Bb Clarinet,Major Scales,D,10
911642,51695,Bb Clarinet,Major Scales,Eb,10
911643,51695,Bb Clarinet,Major Scales,E,15
911644,51695,Bb Clarinet,Major Scales,F,15
911645,51695,Bb Clarinet,Major Scales,Gb,15
911646,51695,Bb Clarinet,Sight-Reading,Tone Quality,10
911647,51695,Bb Clarinet,Sight-Reading,Note Accuracy,5
911648,51695,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
911649,51695,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",7
902513,51697,English Horn,Technical Etude,Tone Quality,8
902514,51697,English Horn,Technical Etude,Note Accuracy,4
902515,51697,English Horn,Technical Etude,Rhythmic Accuracy,5
902516,51697,English Horn,Technical Etude,"Musicallity, Tempo & Style",12
902517,51697,English Horn,Chromatic Scale,Chromatic Scale,15
884770,51699,Oboe,Lyrical Etude,Tone Quality,16
884771,51699,Oboe,Lyrical Etude,Note Accuracy,7
884772,51699,Oboe,Lyrical Etude,Rhythmic Accuracy,6
884773,51699,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",15
884774,51699,Oboe,Technical Etude,Tone Quality,17
884775,51699,Oboe,Technical Etude,Note Accuracy,7
884776,51699,Oboe,Technical Etude,Rhythmic Accuracy,8
884777,51699,Oboe,Technical Etude,"Musicallity, Tempo & Style",18
884778,51699,Oboe,Chromatic Scale,Chromatic Scale,15
884779,51699,Oboe,Major Scales,G,10
884780,51699,Oboe,Major Scales,Ab,9
884781,51699,Oboe,Major Scales,A,8
884782,51699,Oboe,Major Scales,Bb,11
884783,51699,Oboe,Major Scales,B,10
884784,51699,Oboe,Major Scales,C,10
884785,51699,Oboe,Major Scales,Db,10
884786,51699,Oboe,Major Scales,D,10
884787,51699,Oboe,Major Scales,Eb,9
884788,51699,Oboe,Major Scales,E,9
884789,51699,Oboe,Major Scales,F,10
884790,51699,Oboe,Major Scales,Gb,10
884791,51699,Oboe,Sight-Reading,Tone Quality,9
884792,51699,Oboe,Sight-Reading,Note Accuracy,7
884793,51699,Oboe,Sight-Reading,Rhythmic Accuracy,7
884794,51699,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
872261,51701,Flute,Lyrical Etude,Tone Quality,12
872262,51701,Flute,Lyrical Etude,Note Accuracy,6
872263,51701,Flute,Lyrical Etude,Rhythmic Accuracy,7
872264,51701,Flute,Lyrical Etude,"Musicallity, Tempo & Style",10
872265,51701,Flute,Technical Etude,Tone Quality,12
872266,51701,Flute,Technical Etude,Note Accuracy,5
872267,51701,Flute,Technical Etude,Rhythmic Accuracy,4
872268,51701,Flute,Technical Etude,"Musicallity, Tempo & Style",6
872269,51701,Flute,Chromatic Scale,Chromatic Scale,10
872270,51701,Flute,Major Scales,G,6
872271,51701,Flute,Major Scales,Ab,6
872272,51701,Flute,Major Scales,A,7
872273,51701,Flute,Major Scales,Bb,6
872274,51701,Flute,Major Scales,B,8
872275,51701,Flute,Major Scales,C,8
872276,51701,Flute,Major Scales,Db,6
872277,51701,Flute,Major Scales,D,7
872278,51701,Flute,Major Scales,Eb,7
872279,51701,Flute,Major Scales,E,5
872280,51701,Flute,Major Scales,F,7
872281,51701,Flute,Major Scales,Gb,5
872282,51701,Flute,Sight-Reading,Tone Quality,7
872283,51701,Flute,Sight-Reading,Note Accuracy,4
872284,51701,Flute,Sight-Reading,Rhythmic Accuracy,6
872285,51701,Flute,Sight-Reading,"Musicallity, Tempo & Style",5
849628,51703,Trumpet,Lyrical Etude,Tone Quality,11
849629,51703,Trumpet,Lyrical Etude,Note Accuracy,6
849630,51703,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
849631,51703,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",17
849632,51703,Trumpet,Technical Etude,Tone Quality,17
849633,51703,Trumpet,Technical Etude,Note Accuracy,6
849634,51703,Trumpet,Technical Etude,Rhythmic Accuracy,7
849635,51703,Trumpet,Technical Etude,"Musicallity, Tempo & Style",17
849636,51703,Trumpet,Chromatic Scale,Chromatic Scale,14
849637,51703,Trumpet,Major Scales,G,8
849638,51703,Trumpet,Major Scales,Ab,7
849639,51703,Trumpet,Major Scales,A,10
849640,51703,Trumpet,Major Scales,Bb,9
849641,51703,Trumpet,Major Scales,B,4
849642,51703,Trumpet,Major Scales,C,4
849643,51703,Trumpet,Major Scales,Db,5
849644,51703,Trumpet,Major Scales,D,5
849645,51703,Trumpet,Major Scales,Eb,5
849646,51703,Trumpet,Major Scales,E,7
849647,51703,Trumpet,Major Scales,F,7
849648,51703,Trumpet,Major Scales,Gb,7
849649,51703,Trumpet,Sight-Reading,Tone Quality,4
849650,51703,Trumpet,Sight-Reading,Note Accuracy,4
849651,51703,Trumpet,Sight-Reading,Rhythmic Accuracy,3
849652,51703,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",2
849653,51704,Trumpet,Lyrical Etude,Tone Quality,16
849654,51704,Trumpet,Lyrical Etude,Note Accuracy,5
849655,51704,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
849656,51704,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",14
849657,51704,Trumpet,Technical Etude,Tone Quality,15
849658,51704,Trumpet,Technical Etude,Note Accuracy,8
849659,51704,Trumpet,Technical Etude,Rhythmic Accuracy,8
849660,51704,Trumpet,Technical Etude,"Musicallity, Tempo & Style",17
849661,51704,Trumpet,Chromatic Scale,Chromatic Scale,12
849662,51704,Trumpet,Major Scales,G,9
849663,51704,Trumpet,Major Scales,Ab,10
849664,51704,Trumpet,Major Scales,A,8
849665,51704,Trumpet,Major Scales,Bb,10
849666,51704,Trumpet,Major Scales,B,7
849667,51704,Trumpet,Major Scales,C,5
849668,51704,Trumpet,Major Scales,Db,3
849669,51704,Trumpet,Major Scales,D,5
849670,51704,Trumpet,Major Scales,Eb,5
849671,51704,Trumpet,Major Scales,E,5
849672,51704,Trumpet,Major Scales,F,9
849673,51704,Trumpet,Major Scales,Gb,8
849674,51704,Trumpet,Sight-Reading,Tone Quality,5
849675,51704,Trumpet,Sight-Reading,Note Accuracy,3
849676,51704,Trumpet,Sight-Reading,Rhythmic Accuracy,4
849677,51704,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",6
872336,51705,Flute,Lyrical Etude,Tone Quality,10
872337,51705,Flute,Lyrical Etude,Note Accuracy,8
872338,51705,Flute,Lyrical Etude,Rhythmic Accuracy,8
872339,51705,Flute,Lyrical Etude,"Musicallity, Tempo & Style",10
872340,51705,Flute,Technical Etude,Tone Quality,12
872341,51705,Flute,Technical Etude,Note Accuracy,7
872342,51705,Flute,Technical Etude,Rhythmic Accuracy,5
872343,51705,Flute,Technical Etude,"Musicallity, Tempo & Style",9
872344,51705,Flute,Chromatic Scale,Chromatic Scale,10
872345,51705,Flute,Major Scales,G,9
872346,51705,Flute,Major Scales,Ab,8
872347,51705,Flute,Major Scales,A,8
872348,51705,Flute,Major Scales,Bb,7
872349,51705,Flute,Major Scales,B,7
872350,51705,Flute,Major Scales,C,11
872351,51705,Flute,Major Scales,Db,7
872352,51705,Flute,Major Scales,D,8
872353,51705,Flute,Major Scales,Eb,8
872354,51705,Flute,Major Scales,E,7
872355,51705,Flute,Major Scales,F,7
872356,51705,Flute,Major Scales,Gb,6
872357,51705,Flute,Sight-Reading,Tone Quality,6
872358,51705,Flute,Sight-Reading,Note Accuracy,3
872359,51705,Flute,Sight-Reading,Rhythmic Accuracy,4
872360,51705,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
872361,51706,Flute,Lyrical Etude,Tone Quality,11
872362,51706,Flute,Lyrical Etude,Note Accuracy,9
872363,51706,Flute,Lyrical Etude,Rhythmic Accuracy,9
872364,51706,Flute,Lyrical Etude,"Musicallity, Tempo & Style",12
872365,51706,Flute,Technical Etude,Tone Quality,9
872366,51706,Flute,Technical Etude,Note Accuracy,4
872367,51706,Flute,Technical Etude,Rhythmic Accuracy,4
872368,51706,Flute,Technical Etude,"Musicallity, Tempo & Style",7
872369,51706,Flute,Chromatic Scale,Chromatic Scale,13
872370,51706,Flute,Major Scales,G,9
872371,51706,Flute,Major Scales,Ab,8
