ScoreID,Student,Instrument,CategoryGroup,Category,Score
465772,29195,French Horn,Lyrical Etude,Note Accuracy,4
465773,29195,French Horn,Lyrical Etude,Rhythmic Accuracy,7
465774,29195,French Horn,Lyrical Etude,Artistry,2
465775,29195,French Horn,Technical Etude,"Musicallity, Tempo & Style",7
465776,29195,French Horn,Technical Etude,Tone Quality,9
465777,29195,French Horn,Technical Etude,Note Accuracy,3
465778,29195,French Horn,Technical Etude,Rhythmic Accuracy,6
465779,29195,French Horn,Technical Etude,Artistry,1
465780,29195,French Horn,Scales,Chromatic,9
465781,29195,French Horn,Scales,G,2
465782,29195,French Horn,Scales,Ab,2
465783,29195,French Horn,Scales,A,1
465784,29195,French Horn,Scales,Bb,1
465785,29195,French Horn,Scales,B,1
465786,29195,French Horn,Scales,C,2
465787,29195,French Horn,Scales,Db,0
465788,29195,French Horn,Scales,D,1
465789,29195,French Horn,Scales,Eb,0
465790,29195,French Horn,Scales,E,0
465791,29195,French Horn,Scales,F,0
465792,29195,French Horn,Scales,Gb,0
465793,29195,French Horn,Scales,Note Accuracy/Consistency,0
465794,29195,French Horn,Scales,Tone Quality,0
465795,29195,French Horn,Scales,"Musicality, Tempo, & Style",0
465796,29195,French Horn,Sight-Reading,Note Accuracy,2
465797,29195,French Horn,Sight-Reading,Rhythmic Accuracy,2
465798,29195,French Horn,Sight-Reading,"Musicallity, Tempo & Style",3
465799,29195,French Horn,Sight-Reading,Tone Quality,2
465800,29195,French Horn,Sight-Reading,Artistry,1
465801,29314,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",13
465802,29314,French Horn,Lyrical Etude,Tone Quality,11
465803,29314,French Horn,Lyrical Etude,Note Accuracy,6
465804,29314,French Horn,Lyrical Etude,Rhythmic Accuracy,8
465805,29314,French Horn,Lyrical Etude,Artistry,3
465806,29314,French Horn,Technical Etude,"Musicallity, Tempo & Style",11
465807,29314,French Horn,Technical Etude,Tone Quality,9
465808,29314,French Horn,Technical Etude,Note Accuracy,7
465809,29314,French Horn,Technical Etude,Rhythmic Accuracy,8
465810,29314,French Horn,Technical Etude,Artistry,2
465811,29730,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",13
465812,29730,Alto Saxophone,Lyrical Etude,Tone Quality,10
465813,29730,Alto Saxophone,Lyrical Etude,Note Accuracy,8
465814,29730,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
465815,29730,Alto Saxophone,Lyrical Etude,Artistry,3
465816,29730,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",14
465817,29730,Alto Saxophone,Technical Etude,Tone Quality,10
465818,29730,Alto Saxophone,Technical Etude,Note Accuracy,7
465819,29730,Alto Saxophone,Technical Etude,Rhythmic Accuracy,7
465820,29730,Alto Saxophone,Technical Etude,Artistry,2
465821,29314,French Horn,Scales,Chromatic,10
465822,29314,French Horn,Scales,G,0
465823,29314,French Horn,Scales,Ab,0
465824,29314,French Horn,Scales,A,0
465825,29314,French Horn,Scales,Bb,4
465826,29314,French Horn,Scales,B,0
465827,29314,French Horn,Scales,C,3
465828,29314,French Horn,Scales,Db,1
465829,29314,French Horn,Scales,D,0
465830,29314,French Horn,Scales,Eb,0
465831,29314,French Horn,Scales,E,0
465832,29314,French Horn,Scales,F,0
465833,29314,French Horn,Scales,Gb,0
465834,29314,French Horn,Scales,Note Accuracy/Consistency,10
465835,29314,French Horn,Scales,Tone Quality,13
465836,29314,French Horn,Scales,"Musicality, Tempo, & Style",5
465837,29730,Alto Saxophone,Scales,Chromatic,10
465838,29730,Alto Saxophone,Scales,G,3
465839,29730,Alto Saxophone,Scales,Ab,2
465840,29730,Alto Saxophone,Scales,A,2
465841,29730,Alto Saxophone,Scales,Bb,2
465842,29730,Alto Saxophone,Scales,B,2
465843,29730,Alto Saxophone,Scales,C,2
465844,29730,Alto Saxophone,Scales,Db,3
465845,29730,Alto Saxophone,Scales,D,3
465846,29730,Alto Saxophone,Scales,Eb,2
465847,29730,Alto Saxophone,Scales,E,3
465848,29730,Alto Saxophone,Scales,F,4
465849,29730,Alto Saxophone,Scales,Gb,4
465850,29730,Alto Saxophone,Scales,Note Accuracy/Consistency,25
465851,29730,Alto Saxophone,Scales,Tone Quality,12
465852,29730,Alto Saxophone,Scales,"Musicality, Tempo, & Style",7
465853,29730,Alto Saxophone,Sight-Reading,Note Accuracy,5
465854,29730,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,5
465855,29730,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",5
465856,29730,Alto Saxophone,Sight-Reading,Tone Quality,2
465857,29730,Alto Saxophone,Sight-Reading,Artistry,2
465858,29314,French Horn,Sight-Reading,Note Accuracy,3
465859,29314,French Horn,Sight-Reading,Rhythmic Accuracy,2
465860,29314,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4
465861,29314,French Horn,Sight-Reading,Tone Quality,3
465862,29314,French Horn,Sight-Reading,Artistry,1
465863,29513,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",13
465864,29513,French Horn,Lyrical Etude,Tone Quality,12
465865,29513,French Horn,Lyrical Etude,Note Accuracy,7
465866,29513,French Horn,Lyrical Etude,Rhythmic Accuracy,8
465867,29513,French Horn,Lyrical Etude,Artistry,3
465868,29732,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",13
465869,29732,Alto Saxophone,Lyrical Etude,Tone Quality,10
465870,29732,Alto Saxophone,Lyrical Etude,Note Accuracy,7
465871,29732,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
465872,29732,Alto Saxophone,Lyrical Etude,Artistry,2
465873,29732,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",14
465874,29732,Alto Saxophone,Technical Etude,Tone Quality,12
465875,29732,Alto Saxophone,Technical Etude,Note Accuracy,7
465876,29732,Alto Saxophone,Technical Etude,Rhythmic Accuracy,7
465877,29732,Alto Saxophone,Technical Etude,Artistry,2
465878,29513,French Horn,Technical Etude,"Musicallity, Tempo & Style",11
465879,29513,French Horn,Technical Etude,Tone Quality,10
465880,29513,French Horn,Technical Etude,Note Accuracy,5
465881,29513,French Horn,Technical Etude,Rhythmic Accuracy,4
465882,29513,French Horn,Technical Etude,Artistry,3
465883,29732,Alto Saxophone,Scales,Chromatic,9
465884,29732,Alto Saxophone,Scales,G,3
465885,29732,Alto Saxophone,Scales,Ab,3
465886,29732,Alto Saxophone,Scales,A,3
465887,29732,Alto Saxophone,Scales,Bb,2
465888,29732,Alto Saxophone,Scales,B,2
465889,29732,Alto Saxophone,Scales,C,2
465890,29732,Alto Saxophone,Scales,Db,3
465891,29732,Alto Saxophone,Scales,D,3
465892,29732,Alto Saxophone,Scales,Eb,3
465893,29732,Alto Saxophone,Scales,E,3
465894,29732,Alto Saxophone,Scales,F,3
465895,29732,Alto Saxophone,Scales,Gb,3
465896,29732,Alto Saxophone,Scales,Note Accuracy/Consistency,25
465897,29732,Alto Saxophone,Scales,Tone Quality,13
465898,29732,Alto Saxophone,Scales,"Musicality, Tempo, & Style",6
465899,29732,Alto Saxophone,Sight-Reading,Note Accuracy,4
465900,29732,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
465901,29732,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4
465902,29732,Alto Saxophone,Sight-Reading,Tone Quality,2
465903,29732,Alto Saxophone,Sight-Reading,Artistry,1
465904,29513,French Horn,Scales,Chromatic,9
465905,29513,French Horn,Scales,G,5
465906,29513,French Horn,Scales,Ab,5
465907,29513,French Horn,Scales,A,5
465908,29513,French Horn,Scales,Bb,7
465909,29513,French Horn,Scales,B,5
465910,29513,French Horn,Scales,C,0
465911,29513,French Horn,Scales,Db,0
465912,29513,French Horn,Scales,D,0
465913,29513,French Horn,Scales,Eb,0
465914,29513,French Horn,Scales,E,0
465915,29513,French Horn,Scales,F,0
465916,29513,French Horn,Scales,Gb,0
465917,29513,French Horn,Scales,Note Accuracy/Consistency,15
465918,29513,French Horn,Scales,Tone Quality,14
465919,29513,French Horn,Scales,"Musicality, Tempo, & Style",6
465920,29513,French Horn,Sight-Reading,Note Accuracy,4
465921,29513,French Horn,Sight-Reading,Rhythmic Accuracy,3
465922,29513,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4
465923,29513,French Horn,Sight-Reading,Tone Quality,3
465924,29513,French Horn,Sight-Reading,Artistry,2
465925,29736,Bari Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",12
465926,29736,Bari Saxophone,Lyrical Etude,Tone Quality,10
465927,29736,Bari Saxophone,Lyrical Etude,Note Accuracy,7
465928,29736,Bari Saxophone,Lyrical Etude,Rhythmic Accuracy,7
465929,29736,Bari Saxophone,Lyrical Etude,Artistry,2
465930,29736,Bari Saxophone,Technical Etude,"Musicallity, Tempo & Style",11
465931,29736,Bari Saxophone,Technical Etude,Tone Quality,9
465932,29736,Bari Saxophone,Technical Etude,Note Accuracy,6
465933,29736,Bari Saxophone,Technical Etude,Rhythmic Accuracy,6
465934,29736,Bari Saxophone,Technical Etude,Artistry,2
465935,29517,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",15
465936,29517,French Horn,Lyrical Etude,Tone Quality,13
465937,29517,French Horn,Lyrical Etude,Note Accuracy,8
465938,29517,French Horn,Lyrical Etude,Rhythmic Accuracy,9
465939,29517,French Horn,Lyrical Etude,Artistry,4
465940,29517,French Horn,Technical Etude,"Musicallity, Tempo & Style",14
465941,29517,French Horn,Technical Etude,Tone Quality,12
465942,29517,French Horn,Technical Etude,Note Accuracy,7
465943,29517,French Horn,Technical Etude,Rhythmic Accuracy,6
465944,29517,French Horn,Technical Etude,Artistry,3
465945,29736,Bari Saxophone,Scales,Chromatic,11
465946,29736,Bari Saxophone,Scales,G,3
465947,29736,Bari Saxophone,Scales,Ab,3
465948,29736,Bari Saxophone,Scales,A,2
465949,29736,Bari Saxophone,Scales,Bb,3
465950,29736,Bari Saxophone,Scales,B,2
465951,29736,Bari Saxophone,Scales,C,3
465952,29736,Bari Saxophone,Scales,Db,2
465953,29736,Bari Saxophone,Scales,D,2
465954,29736,Bari Saxophone,Scales,Eb,3
465955,29736,Bari Saxophone,Scales,E,3
465956,29736,Bari Saxophone,Scales,F,2
465957,29736,Bari Saxophone,Scales,Gb,3
465958,29736,Bari Saxophone,Scales,Note Accuracy/Consistency,25
465959,29736,Bari Saxophone,Scales,Tone Quality,12
465960,29736,Bari Saxophone,Scales,"Musicality, Tempo, & Style",6
465961,29736,Bari Saxophone,Sight-Reading,Note Accuracy,5
465962,29736,Bari Saxophone,Sight-Reading,Rhythmic Accuracy,2
465963,29736,Bari Saxophone,Sight-Reading,"Musicallity, Tempo & Style",5
465964,29736,Bari Saxophone,Sight-Reading,Tone Quality,2
465965,29736,Bari Saxophone,Sight-Reading,Artistry,2
465966,29267,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",14
465967,29267,Bb Clarinet,Lyrical Etude,Tone Quality,8
465968,29267,Bb Clarinet,Lyrical Etude,Note Accuracy,7
465969,29267,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,7
465970,29267,Bb Clarinet,Lyrical Etude,Artistry,2
465971,29267,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",10
465972,29267,Bb Clarinet,Technical Etude,Tone Quality,8
465973,29267,Bb Clarinet,Technical Etude,Note Accuracy,6
465974,29267,Bb Clarinet,Technical Etude,Rhythmic Accuracy,6
465975,29267,Bb Clarinet,Technical Etude,Artistry,2
465976,29267,Bb Clarinet,Scales,Chromatic,13
465977,29267,Bb Clarinet,Scales,G,3
465978,29267,Bb Clarinet,Scales,Ab,4
465979,29267,Bb Clarinet,Scales,A,3
465980,29267,Bb Clarinet,Scales,Bb,4
465981,29267,Bb Clarinet,Scales,B,3
465982,29267,Bb Clarinet,Scales,C,3
465983,29267,Bb Clarinet,Scales,Db,3
465984,29267,Bb Clarinet,Scales,D,5
465985,29267,Bb Clarinet,Scales,Eb,5
465986,29267,Bb Clarinet,Scales,E,5
465987,29267,Bb Clarinet,Scales,F,5
465988,29267,Bb Clarinet,Scales,Gb,4
465989,29267,Bb Clarinet,Scales,Note Accuracy/Consistency,20
465990,29267,Bb Clarinet,Scales,Tone Quality,12
465991,29267,Bb Clarinet,Scales,"Musicality, Tempo, & Style",4
465992,29267,Bb Clarinet,Sight-Reading,Note Accuracy,4
465993,29267,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,4
465994,29267,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4
465995,29267,Bb Clarinet,Sight-Reading,Tone Quality,4
465996,29267,Bb Clarinet,Sight-Reading,Artistry,4
465997,29517,French Horn,Scales,Chromatic,14
465998,29517,French Horn,Scales,G,3
465999,29517,French Horn,Scales,Ab,3
466000,29517,French Horn,Scales,A,5
466001,29517,French Horn,Scales,Bb,5
466002,29517,French Horn,Scales,B,5
466003,29517,French Horn,Scales,C,4
466004,29517,French Horn,Scales,Db,3
466005,29517,French Horn,Scales,D,3
466006,29517,French Horn,Scales,Eb,4
466007,29517,French Horn,Scales,E,4
466008,29517,French Horn,Scales,F,4
466009,29517,French Horn,Scales,Gb,0
466010,29517,French Horn,Scales,Note Accuracy/Consistency,17
466011,29517,French Horn,Scales,Tone Quality,13
466012,29517,French Horn,Scales,"Musicality, Tempo, & Style",7
466013,29517,French Horn,Sight-Reading,Note Accuracy,4
466014,29517,French Horn,Sight-Reading,Rhythmic Accuracy,4
466015,29517,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4
466016,29517,French Horn,Sight-Reading,Tone Quality,3
466017,29517,French Horn,Sight-Reading,Artistry,2
466018,29169,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",17
466019,29169,Bb Clarinet,Lyrical Etude,Tone Quality,13
466020,29169,Bb Clarinet,Lyrical Etude,Note Accuracy,7
466021,29169,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
466022,29169,Bb Clarinet,Lyrical Etude,Artistry,3
466023,29169,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",12
466024,29169,Bb Clarinet,Technical Etude,Tone Quality,12
466025,29169,Bb Clarinet,Technical Etude,Note Accuracy,7
466026,29169,Bb Clarinet,Technical Etude,Rhythmic Accuracy,7
466027,29169,Bb Clarinet,Technical Etude,Artistry,2
466028,29169,Bb Clarinet,Scales,Chromatic,13
466029,29169,Bb Clarinet,Scales,G,3
466030,29169,Bb Clarinet,Scales,Ab,4
466031,29169,Bb Clarinet,Scales,A,3
466032,29169,Bb Clarinet,Scales,Bb,4
466033,29169,Bb Clarinet,Scales,B,3
466034,29169,Bb Clarinet,Scales,C,3
466035,29169,Bb Clarinet,Scales,Db,3
466036,29169,Bb Clarinet,Scales,D,6
466037,29169,Bb Clarinet,Scales,Eb,6
466038,29169,Bb Clarinet,Scales,E,3
466039,29169,Bb Clarinet,Scales,F,3
466040,29169,Bb Clarinet,Scales,Gb,3
466041,29169,Bb Clarinet,Scales,Note Accuracy/Consistency,20
466042,29169,Bb Clarinet,Scales,Tone Quality,14
466043,29169,Bb Clarinet,Scales,"Musicality, Tempo, & Style",6
466044,29169,Bb Clarinet,Sight-Reading,Note Accuracy,7
466045,29169,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,7
466046,29169,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",7
466047,29169,Bb Clarinet,Sight-Reading,Tone Quality,3
466048,29169,Bb Clarinet,Sight-Reading,Artistry,2
466049,29521,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",16
466050,29521,French Horn,Lyrical Etude,Tone Quality,11
466051,29521,French Horn,Lyrical Etude,Note Accuracy,8
466052,29521,French Horn,Lyrical Etude,Rhythmic Accuracy,8
466053,29521,French Horn,Lyrical Etude,Artistry,3
466054,28890,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",16
466055,28890,Alto Saxophone,Lyrical Etude,Tone Quality,13
466056,28890,Alto Saxophone,Lyrical Etude,Note Accuracy,9
466057,28890,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
466058,28890,Alto Saxophone,Lyrical Etude,Artistry,4
466059,28890,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",12
466060,28890,Alto Saxophone,Technical Etude,Tone Quality,13
466061,28890,Alto Saxophone,Technical Etude,Note Accuracy,9
466062,28890,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8
466063,28890,Alto Saxophone,Technical Etude,Artistry,3
466064,29521,French Horn,Technical Etude,"Musicallity, Tempo & Style",14
466065,29521,French Horn,Technical Etude,Tone Quality,11
466066,29521,French Horn,Technical Etude,Note Accuracy,6
466067,29521,French Horn,Technical Etude,Rhythmic Accuracy,7
466068,29521,French Horn,Technical Etude,Artistry,3
466069,28890,Alto Saxophone,Scales,Chromatic,14
466070,28890,Alto Saxophone,Scales,G,5
466071,28890,Alto Saxophone,Scales,Ab,3
466072,28890,Alto Saxophone,Scales,A,4
466073,28890,Alto Saxophone,Scales,Bb,3
466074,28890,Alto Saxophone,Scales,B,3
466075,28890,Alto Saxophone,Scales,C,3
466076,28890,Alto Saxophone,Scales,Db,3
466077,28890,Alto Saxophone,Scales,D,4
466078,28890,Alto Saxophone,Scales,Eb,4
466079,28890,Alto Saxophone,Scales,E,2
466080,28890,Alto Saxophone,Scales,F,3
466081,28890,Alto Saxophone,Scales,Gb,3
466082,28890,Alto Saxophone,Scales,Note Accuracy/Consistency,26
466083,28890,Alto Saxophone,Scales,Tone Quality,15
466084,28890,Alto Saxophone,Scales,"Musicality, Tempo, & Style",7
466085,28890,Alto Saxophone,Sight-Reading,Note Accuracy,7
466086,28890,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,6
466087,28890,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",6
466088,28890,Alto Saxophone,Sight-Reading,Tone Quality,4
466089,28890,Alto Saxophone,Sight-Reading,Artistry,3
466090,29167,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
466091,29167,Bb Clarinet,Lyrical Etude,Tone Quality,11
466092,29167,Bb Clarinet,Lyrical Etude,Note Accuracy,7
466093,29167,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
466094,29167,Bb Clarinet,Lyrical Etude,Artistry,2
466095,29167,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",10
466096,29167,Bb Clarinet,Technical Etude,Tone Quality,9
466097,29167,Bb Clarinet,Technical Etude,Note Accuracy,6
466098,29167,Bb Clarinet,Technical Etude,Rhythmic Accuracy,6
466099,29167,Bb Clarinet,Technical Etude,Artistry,2
466100,29167,Bb Clarinet,Scales,Chromatic,9
466101,29167,Bb Clarinet,Scales,G,3
466102,29167,Bb Clarinet,Scales,Ab,3
466103,29167,Bb Clarinet,Scales,A,3
466104,29167,Bb Clarinet,Scales,Bb,3
466105,29167,Bb Clarinet,Scales,B,2
466106,29167,Bb Clarinet,Scales,C,2
466107,29167,Bb Clarinet,Scales,Db,1
466108,29167,Bb Clarinet,Scales,D,0
466109,29167,Bb Clarinet,Scales,Eb,3
466110,29167,Bb Clarinet,Scales,E,0
466111,29167,Bb Clarinet,Scales,F,1
466112,29167,Bb Clarinet,Scales,Gb,0
466113,29167,Bb Clarinet,Scales,Note Accuracy/Consistency,15
466114,29167,Bb Clarinet,Scales,Tone Quality,11
466115,29167,Bb Clarinet,Scales,"Musicality, Tempo, & Style",5
466116,29167,Bb Clarinet,Sight-Reading,Note Accuracy,5
466117,29167,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
466118,29167,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",5
466119,29167,Bb Clarinet,Sight-Reading,Tone Quality,2
466120,29167,Bb Clarinet,Sight-Reading,Artistry,2
466121,29521,French Horn,Scales,Chromatic,10
466122,29521,French Horn,Scales,G,5
466123,29521,French Horn,Scales,Ab,4
466124,29521,French Horn,Scales,A,5
466125,29521,French Horn,Scales,Bb,5
466126,29521,French Horn,Scales,B,5
466127,29521,French Horn,Scales,C,5
466128,29521,French Horn,Scales,Db,5
466129,29521,French Horn,Scales,D,4
466130,29521,French Horn,Scales,Eb,5
466131,29521,French Horn,Scales,E,5
466132,29521,French Horn,Scales,F,7
466133,29521,French Horn,Scales,Gb,7
466134,29521,French Horn,Scales,Note Accuracy/Consistency,13
466135,29521,French Horn,Scales,Tone Quality,15
466136,29521,French Horn,Scales,"Musicality, Tempo, & Style",5
466137,29751,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",9
466138,29751,Alto Saxophone,Lyrical Etude,Tone Quality,9
466139,29751,Alto Saxophone,Lyrical Etude,Note Accuracy,8
466140,29751,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,6
466141,29751,Alto Saxophone,Lyrical Etude,Artistry,2
466142,29751,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",10
466143,29751,Alto Saxophone,Technical Etude,Tone Quality,9
466144,29751,Alto Saxophone,Technical Etude,Note Accuracy,6
466145,29751,Alto Saxophone,Technical Etude,Rhythmic Accuracy,5
466146,29751,Alto Saxophone,Technical Etude,Artistry,2
466147,29521,French Horn,Sight-Reading,Note Accuracy,6
466148,29521,French Horn,Sight-Reading,Rhythmic Accuracy,5
466149,29521,French Horn,Sight-Reading,"Musicallity, Tempo & Style",6
466150,29521,French Horn,Sight-Reading,Tone Quality,3
466151,29521,French Horn,Sight-Reading,Artistry,2
466152,29554,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",17
466153,29554,French Horn,Lyrical Etude,Tone Quality,13
466154,29554,French Horn,Lyrical Etude,Note Accuracy,9
466155,29554,French Horn,Lyrical Etude,Rhythmic Accuracy,9
466156,29554,French Horn,Lyrical Etude,Artistry,4
466157,29751,Alto Saxophone,Scales,Chromatic,6
466158,29751,Alto Saxophone,Scales,G,0
466159,29751,Alto Saxophone,Scales,Ab,1
466160,29751,Alto Saxophone,Scales,A,1
466161,29751,Alto Saxophone,Scales,Bb,1
466162,29751,Alto Saxophone,Scales,B,1
466163,29751,Alto Saxophone,Scales,C,1
466164,29751,Alto Saxophone,Scales,Db,2
466165,29751,Alto Saxophone,Scales,D,1
466166,29751,Alto Saxophone,Scales,Eb,2
466167,29751,Alto Saxophone,Scales,E,0
466168,29751,Alto Saxophone,Scales,F,1
466169,29751,Alto Saxophone,Scales,Gb,1
466170,29751,Alto Saxophone,Scales,Note Accuracy/Consistency,15
466171,29751,Alto Saxophone,Scales,Tone Quality,7
466172,29751,Alto Saxophone,Scales,"Musicality, Tempo, & Style",3
466173,29751,Alto Saxophone,Sight-Reading,Note Accuracy,5
466174,29751,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
466175,29751,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
466176,29751,Alto Saxophone,Sight-Reading,Tone Quality,2
466177,29751,Alto Saxophone,Sight-Reading,Artistry,1
466178,37464,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",18
466179,37464,Bb Clarinet,Lyrical Etude,Tone Quality,14
466180,37464,Bb Clarinet,Lyrical Etude,Note Accuracy,8
466181,37464,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
466182,37464,Bb Clarinet,Lyrical Etude,Artistry,4
466183,37464,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",15
466184,37464,Bb Clarinet,Technical Etude,Tone Quality,14
466185,37464,Bb Clarinet,Technical Etude,Note Accuracy,8
466186,37464,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
466187,37464,Bb Clarinet,Technical Etude,Artistry,4
466188,29554,French Horn,Technical Etude,"Musicallity, Tempo & Style",18
466189,29554,French Horn,Technical Etude,Tone Quality,13
466190,29554,French Horn,Technical Etude,Note Accuracy,9
466191,29554,French Horn,Technical Etude,Rhythmic Accuracy,9
466192,29554,French Horn,Technical Etude,Artistry,4
466193,29554,French Horn,Scales,Chromatic,14
466194,29554,French Horn,Scales,G,5
466195,29554,French Horn,Scales,Ab,5
466196,29554,French Horn,Scales,A,5
466197,29554,French Horn,Scales,Bb,5
466198,29554,French Horn,Scales,B,4
466199,29554,French Horn,Scales,C,5
466200,29554,French Horn,Scales,Db,5
466201,29554,French Horn,Scales,D,5
466202,29554,French Horn,Scales,Eb,7
466203,29554,French Horn,Scales,E,6
466204,29554,French Horn,Scales,F,5
466205,29554,French Horn,Scales,Gb,4
466206,29554,French Horn,Scales,Note Accuracy/Consistency,25
466207,29554,French Horn,Scales,Tone Quality,17
466208,29554,French Horn,Scales,"Musicality, Tempo, & Style",8
466209,37464,Bb Clarinet,Scales,Chromatic,14
466210,37464,Bb Clarinet,Scales,G,5
466211,37464,Bb Clarinet,Scales,Ab,4
466212,37464,Bb Clarinet,Scales,A,4
466213,37464,Bb Clarinet,Scales,Bb,5
466214,37464,Bb Clarinet,Scales,B,5
466215,37464,Bb Clarinet,Scales,C,4
466216,37464,Bb Clarinet,Scales,Db,5
466217,37464,Bb Clarinet,Scales,D,7
466218,37464,Bb Clarinet,Scales,Eb,8
466219,37464,Bb Clarinet,Scales,E,7
466220,37464,Bb Clarinet,Scales,F,6
466221,37464,Bb Clarinet,Scales,Gb,5
466222,37464,Bb Clarinet,Scales,Note Accuracy/Consistency,28
466223,37464,Bb Clarinet,Scales,Tone Quality,18
466224,37464,Bb Clarinet,Scales,"Musicality, Tempo, & Style",9
466225,37464,Bb Clarinet,Sight-Reading,Note Accuracy,6
466226,37464,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6
466227,37464,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",7
466228,37464,Bb Clarinet,Sight-Reading,Tone Quality,3
466229,37464,Bb Clarinet,Sight-Reading,Artistry,3
466230,29554,French Horn,Sight-Reading,Note Accuracy,7
466231,29554,French Horn,Sight-Reading,Rhythmic Accuracy,7
466232,29554,French Horn,Sight-Reading,"Musicallity, Tempo & Style",7
466233,29554,French Horn,Sight-Reading,Tone Quality,4
466234,29554,French Horn,Sight-Reading,Artistry,3
466235,29567,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",16
466236,29567,French Horn,Lyrical Etude,Tone Quality,12
466237,29567,French Horn,Lyrical Etude,Note Accuracy,9
466238,29567,French Horn,Lyrical Etude,Rhythmic Accuracy,9
466239,29567,French Horn,Lyrical Etude,Artistry,3
466240,30149,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",19
466241,30149,Alto Saxophone,Lyrical Etude,Tone Quality,14
466242,30149,Alto Saxophone,Lyrical Etude,Note Accuracy,10
466243,30149,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9
466244,30149,Alto Saxophone,Lyrical Etude,Artistry,5
466245,30149,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",18
466246,30149,Alto Saxophone,Technical Etude,Tone Quality,15
466247,30149,Alto Saxophone,Technical Etude,Note Accuracy,10
466248,30149,Alto Saxophone,Technical Etude,Rhythmic Accuracy,9
466249,30149,Alto Saxophone,Technical Etude,Artistry,5
466250,29567,French Horn,Technical Etude,"Musicallity, Tempo & Style",18
466251,29567,French Horn,Technical Etude,Tone Quality,13
466252,29567,French Horn,Technical Etude,Note Accuracy,9
466253,29567,French Horn,Technical Etude,Rhythmic Accuracy,9
466254,29567,French Horn,Technical Etude,Artistry,4
466255,29567,French Horn,Scales,Chromatic,14
466256,30149,Alto Saxophone,Scales,Chromatic,14
466257,30149,Alto Saxophone,Scales,G,5
466258,30149,Alto Saxophone,Scales,Ab,4
466259,30149,Alto Saxophone,Scales,A,4
466260,30149,Alto Saxophone,Scales,Bb,3
466261,30149,Alto Saxophone,Scales,B,3
466262,30149,Alto Saxophone,Scales,C,3
466263,30149,Alto Saxophone,Scales,Db,4
466264,30149,Alto Saxophone,Scales,D,5
